,cell_type_adjusted,sample,0,dataset
121,12,P036,1,Deng
122,12,P037,90,Deng
123,12,P038,2,Deng
124,12,P041,6,Deng
125,12,P042,1,Deng
126,12,P043,3,Deng
127,13,P002,4,Deng
128,13,P003,16,Deng
129,13,P005,1,Deng
130,13,P012,2,Deng
131,13,P018,1,Deng
132,13,P020,1,Deng
133,13,P024,3,Deng
134,13,P029,1,Deng
135,13,P035,1,Deng
136,13,P037,1,Deng
137,13,P041,1,Deng
138,13,P042,2,Deng
139,14,P001,4,Deng
140,14,P002,508,Deng
141,14,P003,14,Deng
142,14,P004,23,Deng
143,14,P005,10,Deng
144,14,P006,12,Deng
145,14,P007,7,Deng
146,14,P008,5,Deng
147,14,P009,7,Deng
148,14,P010,33,Deng
149,14,P011,15,Deng
150,14,P012,295,Deng
151,14,P013,63,Deng
152,14,P014,28,Deng
153,14,P015,17,Deng
154,14,P016,25,Deng
155,14,P017,8,Deng
156,14,P018,15,Deng
157,14,P019,32,Deng
158,14,P020,17,Deng
159,14,P021,48,Deng
160,14,P022,8,Deng
161,14,P023,38,Deng
162,14,P024,68,Deng
163,14,P025,15,Deng
164,14,P026,50,Deng
165,14,P027,30,Deng
166,14,P028,13,Deng
167,14,P029,14,Deng
168,14,P030,1,Deng
169,14,P031,11,Deng
170,14,P032,50,Deng
171,14,P033,53,Deng
172,14,P034,30,Deng
173,14,P035,15,Deng
174,14,P036,41,Deng
175,14,P037,12,Deng
176,14,P038,6,Deng
177,14,P039,7,Deng
178,14,P040,24,Deng
179,14,P041,13,Deng
180,14,P042,10,Deng
181,14,P043,20,Deng
182,15,P003,2,Deng
183,15,P018,4,Deng
184,15,P032,1,Deng
185,15,P034,1,Deng
186,15,P039,4,Deng
187,16,P001,44,Deng
188,16,P002,1732,Deng
189,16,P003,23,Deng
190,16,P004,1855,Deng
191,16,P005,344,Deng
192,16,P006,283,Deng
193,16,P007,25,Deng
194,16,P008,379,Deng
195,16,P009,117,Deng
196,16,P010,589,Deng
197,16,P011,231,Deng
198,16,P012,916,Deng
199,16,P013,828,Deng
200,16,P014,498,Deng
201,16,P015,305,Deng
202,16,P016,537,Deng
203,16,P017,475,Deng
204,16,P018,80,Deng
205,16,P019,121,Deng
206,16,P020,101,Deng
207,16,P021,354,Deng
208,16,P022,220,Deng
209,16,P023,65,Deng
210,16,P024,161,Deng
211,16,P025,424,Deng
212,16,P026,773,Deng
213,16,P027,632,Deng
214,16,P028,147,Deng
215,16,P029,378,Deng
216,16,P030,6,Deng
217,16,P031,61,Deng
218,16,P032,56,Deng
219,16,P033,78,Deng
220,16,P034,883,Deng
221,16,P035,275,Deng
222,16,P036,117,Deng
223,16,P037,103,Deng
224,16,P038,60,Deng
225,16,P039,55,Deng
226,16,P040,88,Deng
227,16,P041,37,Deng
228,16,P042,177,Deng
229,16,P043,177,Deng
230,2,P001,11,Deng
231,2,P002,240,Deng
232,2,P003,4,Deng
233,2,P004,110,Deng
234,2,P005,33,Deng
235,2,P006,25,Deng
236,2,P007,2,Deng
237,2,P008,36,Deng
238,2,P009,22,Deng
239,2,P010,53,Deng
240,2,P011,40,Deng
241,2,P012,86,Deng
242,2,P013,122,Deng
243,2,P014,215,Deng
244,2,P015,29,Deng
245,2,P016,113,Deng
246,2,P017,53,Deng
247,2,P018,41,Deng
248,2,P019,53,Deng
249,2,P020,65,Deng
250,2,P021,34,Deng
251,2,P022,19,Deng
252,2,P023,18,Deng
253,2,P024,86,Deng
254,2,P025,37,Deng
255,2,P026,87,Deng
256,2,P027,38,Deng
257,2,P028,13,Deng
258,2,P029,2885,Deng
259,2,P030,9,Deng
260,2,P031,9,Deng
261,2,P032,8,Deng
262,2,P033,14,Deng
263,2,P034,69,Deng
264,2,P035,38,Deng
265,2,P036,14,Deng
266,2,P037,55,Deng
267,2,P038,25,Deng
268,2,P039,5,Deng
269,2,P040,49,Deng
270,2,P041,15,Deng
271,2,P042,69,Deng
272,2,P043,32,Deng
273,3,P002,13,Deng
274,3,P004,3,Deng
275,3,P005,3,Deng
276,3,P006,2,Deng
277,3,P008,1,Deng
278,3,P010,2,Deng
279,3,P011,1,Deng
280,3,P012,15,Deng
281,3,P013,4,Deng
282,3,P014,2,Deng
283,3,P015,3,Deng
284,3,P016,18,Deng
285,3,P017,1,Deng
286,3,P018,6,Deng
287,3,P019,127,Deng
288,3,P020,8,Deng
289,3,P021,1,Deng
290,3,P022,5,Deng
291,3,P023,2,Deng
292,3,P024,2087,Deng
293,3,P026,7,Deng
294,3,P027,10,Deng
295,3,P029,36,Deng
296,3,P031,14,Deng
297,3,P032,2,Deng
298,3,P033,40,Deng
299,3,P034,1,Deng
300,3,P035,17,Deng
301,3,P036,3,Deng
302,3,P037,2390,Deng
303,3,P038,6,Deng
304,3,P040,4,Deng
305,3,P041,106,Deng
306,3,P042,1,Deng
307,3,P043,4,Deng
308,4,P002,2,Deng
309,4,P010,12,Deng
310,4,P012,4,Deng
311,4,P016,3,Deng
312,4,P019,7,Deng
313,4,P022,2,Deng
314,4,P024,14,Deng
315,4,P025,1,Deng
316,4,P029,1,Deng
317,4,P031,4,Deng
318,4,P036,1,Deng
319,4,P037,15,Deng
320,5,P002,17,Deng
321,5,P003,1,Deng
322,5,P004,1,Deng
323,5,P005,4,Deng
324,5,P008,3,Deng
325,5,P009,3,Deng
326,5,P012,11,Deng
327,5,P013,1,Deng
328,5,P014,1,Deng
329,5,P016,3,Deng
330,5,P017,2,Deng
331,5,P018,3,Deng
332,5,P019,7,Deng
333,5,P020,9,Deng
334,5,P021,1,Deng
335,5,P023,1,Deng
336,5,P024,848,Deng
337,5,P026,1,Deng
338,5,P028,1,Deng
339,5,P029,7,Deng
340,5,P031,2,Deng
341,5,P033,15,Deng
342,5,P035,8,Deng
343,5,P036,7,Deng
344,5,P037,993,Deng
345,5,P038,10,Deng
346,5,P039,2,Deng
347,5,P040,8,Deng
348,5,P041,66,Deng
349,5,P042,16,Deng
350,5,P043,23,Deng
351,6,P001,7,Deng
352,6,P003,1,Deng
353,6,P004,1,Deng
354,6,P005,15,Deng
355,6,P012,13,Deng
356,6,P013,8,Deng
357,6,P014,1,Deng
358,6,P016,5,Deng
359,6,P017,1,Deng
360,6,P018,8,Deng
361,6,P019,2,Deng
362,6,P020,8,Deng
363,6,P022,6,Deng
364,6,P024,120,Deng
365,6,P029,7,Deng
366,6,P031,1,Deng
367,6,P032,2,Deng
368,6,P035,5,Deng
369,6,P037,27,Deng
370,6,P038,8,Deng
371,6,P039,1,Deng
372,6,P040,4,Deng
373,6,P041,17,Deng
374,6,P042,10,Deng
375,6,P043,1,Deng
376,7,P002,169,Deng
377,7,P003,6,Deng
378,7,P005,5,Deng
379,7,P006,17,Deng
380,7,P007,3,Deng
381,7,P008,6,Deng
382,7,P010,26,Deng
383,7,P011,8,Deng
384,7,P012,42,Deng
385,7,P013,5,Deng
386,7,P014,6,Deng
387,7,P015,63,Deng
388,7,P016,5,Deng
389,7,P017,8,Deng
390,7,P018,3,Deng
391,7,P019,1,Deng
392,7,P020,13,Deng
393,7,P021,2,Deng
394,7,P022,3,Deng
395,7,P023,3,Deng
396,7,P024,15,Deng
397,7,P025,12,Deng
398,7,P026,9,Deng
399,7,P027,7,Deng
400,7,P028,4,Deng
401,7,P029,3,Deng
402,7,P030,23,Deng
403,7,P032,2,Deng
404,7,P033,7,Deng
405,7,P034,52,Deng
406,7,P036,19,Deng
407,7,P037,89,Deng
408,7,P038,6,Deng
409,7,P040,3,Deng
410,7,P041,12,Deng
411,7,P042,13,Deng
412,7,P043,7,Deng
413,8,P022,1,Deng
414,8,P024,1,Deng
415,8,P032,1,Deng
416,8,P037,3,Deng
417,8,P041,3,Deng
418,8,P042,2,Deng
419,9,P002,17,Deng
420,9,P003,1,Deng
421,9,P004,2,Deng
422,9,P005,5,Deng
423,9,P006,1,Deng
424,9,P008,2,Deng
425,9,P009,3,Deng
426,9,P011,4,Deng
427,9,P012,70,Deng
428,9,P013,158,Deng
429,9,P014,1,Deng
430,9,P015,10,Deng
431,9,P016,5,Deng
432,9,P017,36,Deng
433,9,P018,113,Deng
434,9,P019,15,Deng
435,9,P020,401,Deng
436,9,P021,8,Deng
437,9,P022,1,Deng
438,9,P023,1,Deng
439,9,P024,10,Deng
440,9,P025,3,Deng
441,9,P026,21,Deng
442,9,P027,5,Deng
443,9,P029,19,Deng
444,9,P030,1,Deng
445,9,P031,1,Deng
446,9,P032,5,Deng
447,9,P033,21,Deng
448,9,P034,31,Deng
449,9,P035,25,Deng
450,9,P036,196,Deng
451,9,P037,26,Deng
452,9,P038,115,Deng
453,9,P039,2,Deng
454,9,P040,556,Deng
455,9,P041,18,Deng
456,9,P042,1549,Deng
457,9,P043,10,Deng
458,B cell,P001,255,Deng
459,B cell,P002,116,Deng
460,B cell,P003,1079,Deng
461,B cell,P004,66,Deng
462,B cell,P005,52,Deng
463,B cell,P006,194,Deng
464,B cell,P007,284,Deng
465,B cell,P008,661,Deng
466,B cell,P009,27,Deng
467,B cell,P010,187,Deng
468,B cell,P011,25,Deng
469,B cell,P012,144,Deng
470,B cell,P013,181,Deng
471,B cell,P014,9,Deng
472,B cell,P015,231,Deng
473,B cell,P016,300,Deng
474,B cell,P017,116,Deng
475,B cell,P018,314,Deng
476,B cell,P019,33,Deng
477,B cell,P020,601,Deng
478,B cell,P021,879,Deng
479,B cell,P022,512,Deng
480,B cell,P023,1308,Deng
481,B cell,P024,121,Deng
482,B cell,P025,417,Deng
483,B cell,P026,193,Deng
484,B cell,P027,142,Deng
485,B cell,P028,344,Deng
486,B cell,P029,13,Deng
487,B cell,P030,672,Deng
488,B cell,P031,843,Deng
489,B cell,P032,265,Deng
490,B cell,P033,92,Deng
491,B cell,P034,232,Deng
492,B cell,P035,61,Deng
493,B cell,P036,324,Deng
494,B cell,P037,32,Deng
495,B cell,P038,440,Deng
496,B cell,P039,131,Deng
497,B cell,P040,394,Deng
498,B cell,P041,204,Deng
499,B cell,P042,302,Deng
500,B cell,P043,375,Deng
501,B cell dividing,P001,2,Deng
502,B cell dividing,P003,2,Deng
503,B cell dividing,P005,1,Deng
504,B cell dividing,P016,1,Deng
505,B cell dividing,P018,2,Deng
506,B cell dividing,P020,3,Deng
507,B cell dividing,P022,3,Deng
508,B cell dividing,P023,5,Deng
509,B cell dividing,P024,1,Deng
510,B cell dividing,P026,1,Deng
511,B cell dividing,P028,4,Deng
512,B cell dividing,P030,5,Deng
513,B cell dividing,P031,2,Deng
514,B cell dividing,P035,1,Deng
515,B cell dividing,P036,1,Deng
516,B cell dividing,P038,15,Deng
517,B cell dividing,P039,2,Deng
518,B cell dividing,P040,1,Deng
519,B cell dividing,P041,1,Deng
520,B cell dividing,P043,1,Deng
521,DC mature,P001,8,Deng
522,DC mature,P002,61,Deng
523,DC mature,P003,57,Deng
524,DC mature,P004,13,Deng
525,DC mature,P005,52,Deng
526,DC mature,P006,40,Deng
527,DC mature,P007,20,Deng
528,DC mature,P008,24,Deng
529,DC mature,P009,9,Deng
530,DC mature,P010,42,Deng
531,DC mature,P011,23,Deng
532,DC mature,P012,42,Deng
533,DC mature,P013,41,Deng
534,DC mature,P014,16,Deng
535,DC mature,P015,108,Deng
536,DC mature,P016,37,Deng
537,DC mature,P017,42,Deng
538,DC mature,P018,16,Deng
539,DC mature,P019,11,Deng
540,DC mature,P020,8,Deng
541,DC mature,P021,25,Deng
542,DC mature,P022,82,Deng
543,DC mature,P023,35,Deng
544,DC mature,P024,66,Deng
545,DC mature,P025,23,Deng
546,DC mature,P026,66,Deng
547,DC mature,P027,42,Deng
548,DC mature,P028,34,Deng
549,DC mature,P029,17,Deng
550,DC mature,P030,138,Deng
551,DC mature,P031,22,Deng
552,DC mature,P032,21,Deng
553,DC mature,P033,76,Deng
554,DC mature,P034,38,Deng
555,DC mature,P035,61,Deng
556,DC mature,P036,18,Deng
557,DC mature,P037,10,Deng
558,DC mature,P038,33,Deng
559,DC mature,P039,41,Deng
560,DC mature,P040,14,Deng
561,DC mature,P041,32,Deng
562,DC mature,P042,18,Deng
563,DC mature,P043,49,Deng
564,Endothelial cell arterial,P002,2,Deng
565,Endothelial cell arterial,P006,1,Deng
566,Endothelial cell arterial,P008,2,Deng
567,Endothelial cell arterial,P010,5,Deng
568,Endothelial cell arterial,P013,2,Deng
569,Endothelial cell arterial,P014,1,Deng
570,Endothelial cell arterial,P021,1,Deng
571,Endothelial cell arterial,P022,1,Deng
572,Endothelial cell arterial,P023,2,Deng
573,Endothelial cell arterial,P024,1,Deng
574,Endothelial cell arterial,P028,2,Deng
575,Endothelial cell arterial,P030,1,Deng
576,Endothelial cell arterial,P032,3,Deng
577,Endothelial cell arterial,P033,6,Deng
578,Endothelial cell arterial,P034,1,Deng
579,Endothelial cell arterial,P036,1,Deng
580,Endothelial cell arterial,P037,1,Deng
581,Endothelial cell capillary,P001,2,Deng
582,Endothelial cell capillary,P002,6,Deng
583,Endothelial cell capillary,P003,7,Deng
584,Endothelial cell capillary,P004,1,Deng
585,Endothelial cell capillary,P008,4,Deng
586,Endothelial cell capillary,P009,2,Deng
587,Endothelial cell capillary,P010,27,Deng
588,Endothelial cell capillary,P011,2,Deng
589,Endothelial cell capillary,P012,2,Deng
590,Endothelial cell capillary,P013,3,Deng
591,Endothelial cell capillary,P014,3,Deng
592,Endothelial cell capillary,P015,5,Deng
593,Endothelial cell capillary,P016,2,Deng
594,Endothelial cell capillary,P017,1,Deng
595,Endothelial cell capillary,P018,2,Deng
596,Endothelial cell capillary,P021,10,Deng
597,Endothelial cell capillary,P022,2,Deng
598,Endothelial cell capillary,P023,2,Deng
599,Endothelial cell capillary,P024,36,Deng
600,Endothelial cell capillary,P026,1,Deng
601,Endothelial cell capillary,P027,9,Deng
602,Endothelial cell capillary,P028,2,Deng
603,Endothelial cell capillary,P029,8,Deng
604,Endothelial cell capillary,P030,1,Deng
605,Endothelial cell capillary,P031,1,Deng
606,Endothelial cell capillary,P032,3,Deng
607,Endothelial cell capillary,P033,18,Deng
608,Endothelial cell capillary,P034,2,Deng
609,Endothelial cell capillary,P035,1,Deng
610,Endothelial cell capillary,P036,18,Deng
611,Endothelial cell capillary,P038,1,Deng
612,Endothelial cell capillary,P042,1,Deng
613,Endothelial cell capillary,P043,3,Deng
614,Endothelial cell lymphatic,P001,3,Deng
615,Endothelial cell lymphatic,P002,3,Deng
616,Endothelial cell lymphatic,P003,1,Deng
617,Endothelial cell lymphatic,P005,3,Deng
618,Endothelial cell lymphatic,P006,3,Deng
619,Endothelial cell lymphatic,P007,1,Deng
620,Endothelial cell lymphatic,P008,16,Deng
621,Endothelial cell lymphatic,P010,6,Deng
622,Endothelial cell lymphatic,P011,2,Deng
623,Endothelial cell lymphatic,P012,13,Deng
624,Endothelial cell lymphatic,P013,7,Deng
625,Endothelial cell lymphatic,P014,4,Deng
626,Endothelial cell lymphatic,P015,3,Deng
627,Endothelial cell lymphatic,P017,1,Deng
628,Endothelial cell lymphatic,P018,9,Deng
629,Endothelial cell lymphatic,P021,1,Deng
630,Endothelial cell lymphatic,P022,4,Deng
631,Endothelial cell lymphatic,P023,10,Deng
632,Endothelial cell lymphatic,P024,6,Deng
633,Endothelial cell lymphatic,P027,4,Deng
634,Endothelial cell lymphatic,P028,1,Deng
635,Endothelial cell lymphatic,P029,4,Deng
636,Endothelial cell lymphatic,P032,4,Deng
637,Endothelial cell lymphatic,P033,9,Deng
638,Endothelial cell lymphatic,P034,9,Deng
639,Endothelial cell lymphatic,P035,1,Deng
640,Endothelial cell lymphatic,P036,11,Deng
641,Endothelial cell lymphatic,P037,6,Deng
642,Endothelial cell lymphatic,P038,2,Deng
643,Endothelial cell lymphatic,P041,12,Deng
644,Endothelial cell lymphatic,P042,1,Deng
645,Endothelial cell lymphatic,P043,3,Deng
646,Endothelial cell venous,P001,10,Deng
647,Endothelial cell venous,P002,51,Deng
648,Endothelial cell venous,P003,31,Deng
649,Endothelial cell venous,P004,9,Deng
650,Endothelial cell venous,P005,7,Deng
651,Endothelial cell venous,P006,11,Deng
652,Endothelial cell venous,P007,9,Deng
653,Endothelial cell venous,P008,261,Deng
654,Endothelial cell venous,P009,30,Deng
655,Endothelial cell venous,P010,126,Deng
656,Endothelial cell venous,P011,17,Deng
657,Endothelial cell venous,P012,92,Deng
658,Endothelial cell venous,P013,53,Deng
659,Endothelial cell venous,P014,109,Deng
660,Endothelial cell venous,P015,40,Deng
661,Endothelial cell venous,P016,30,Deng
662,Endothelial cell venous,P017,6,Deng
663,Endothelial cell venous,P018,28,Deng
664,Endothelial cell venous,P019,3,Deng
665,Endothelial cell venous,P020,11,Deng
666,Endothelial cell venous,P021,150,Deng
667,Endothelial cell venous,P022,14,Deng
668,Endothelial cell venous,P023,74,Deng
669,Endothelial cell venous,P024,182,Deng
670,Endothelial cell venous,P025,6,Deng
671,Endothelial cell venous,P026,1,Deng
672,Endothelial cell venous,P027,16,Deng
673,Endothelial cell venous,P028,64,Deng
674,Endothelial cell venous,P029,73,Deng
675,Endothelial cell venous,P030,13,Deng
676,Endothelial cell venous,P031,20,Deng
677,Endothelial cell venous,P032,28,Deng
678,Endothelial cell venous,P033,100,Deng
679,Endothelial cell venous,P034,191,Deng
680,Endothelial cell venous,P035,108,Deng
681,Endothelial cell venous,P036,118,Deng
682,Endothelial cell venous,P037,9,Deng
683,Endothelial cell venous,P038,14,Deng
684,Endothelial cell venous,P039,10,Deng
685,Endothelial cell venous,P040,9,Deng
686,Endothelial cell venous,P041,39,Deng
687,Endothelial cell venous,P042,15,Deng
688,Endothelial cell venous,P043,98,Deng
689,Fibroblast adventitial,P001,2,Deng
690,Fibroblast adventitial,P002,2,Deng
691,Fibroblast adventitial,P005,4,Deng
692,Fibroblast adventitial,P006,4,Deng
693,Fibroblast adventitial,P008,9,Deng
694,Fibroblast adventitial,P010,1,Deng
695,Fibroblast adventitial,P011,1,Deng
696,Fibroblast adventitial,P012,5,Deng
697,Fibroblast adventitial,P013,12,Deng
698,Fibroblast adventitial,P014,5,Deng
699,Fibroblast adventitial,P018,1,Deng
700,Fibroblast adventitial,P019,3,Deng
701,Fibroblast adventitial,P020,3,Deng
702,Fibroblast adventitial,P021,3,Deng
703,Fibroblast adventitial,P022,2,Deng
704,Fibroblast adventitial,P023,13,Deng
705,Fibroblast adventitial,P024,16,Deng
706,Fibroblast adventitial,P025,2,Deng
707,Fibroblast adventitial,P026,1,Deng
708,Fibroblast adventitial,P027,2,Deng
709,Fibroblast adventitial,P028,5,Deng
710,Fibroblast adventitial,P029,2,Deng
711,Fibroblast adventitial,P031,3,Deng
712,Fibroblast adventitial,P032,9,Deng
713,Fibroblast adventitial,P033,9,Deng
714,Fibroblast adventitial,P034,18,Deng
715,Fibroblast adventitial,P035,1,Deng
716,Fibroblast adventitial,P036,5,Deng
717,Fibroblast adventitial,P037,3,Deng
718,Fibroblast adventitial,P038,3,Deng
719,Fibroblast adventitial,P040,2,Deng
720,Fibroblast adventitial,P042,9,Deng
721,Fibroblast adventitial,P043,2,Deng
722,Fibroblast alveolar,P001,5,Deng
723,Fibroblast alveolar,P002,21,Deng
724,Fibroblast alveolar,P003,5,Deng
725,Fibroblast alveolar,P004,5,Deng
726,Fibroblast alveolar,P005,1,Deng
727,Fibroblast alveolar,P006,4,Deng
728,Fibroblast alveolar,P007,17,Deng
729,Fibroblast alveolar,P008,131,Deng
730,Fibroblast alveolar,P009,1,Deng
731,Fibroblast alveolar,P010,54,Deng
732,Fibroblast alveolar,P011,2,Deng
733,Fibroblast alveolar,P012,53,Deng
734,Fibroblast alveolar,P013,55,Deng
735,Fibroblast alveolar,P014,110,Deng
736,Fibroblast alveolar,P015,8,Deng
737,Fibroblast alveolar,P016,7,Deng
738,Fibroblast alveolar,P017,2,Deng
739,Fibroblast alveolar,P018,58,Deng
740,Fibroblast alveolar,P020,2,Deng
741,Fibroblast alveolar,P021,39,Deng
742,Fibroblast alveolar,P022,1,Deng
743,Fibroblast alveolar,P023,101,Deng
744,Fibroblast alveolar,P024,40,Deng
745,Fibroblast alveolar,P026,1,Deng
746,Fibroblast alveolar,P027,26,Deng
747,Fibroblast alveolar,P028,9,Deng
748,Fibroblast alveolar,P029,21,Deng
749,Fibroblast alveolar,P030,1,Deng
750,Fibroblast alveolar,P031,3,Deng
751,Fibroblast alveolar,P032,84,Deng
752,Fibroblast alveolar,P033,31,Deng
753,Fibroblast alveolar,P034,117,Deng
754,Fibroblast alveolar,P035,4,Deng
755,Fibroblast alveolar,P036,47,Deng
756,Fibroblast alveolar,P037,5,Deng
757,Fibroblast alveolar,P038,31,Deng
758,Fibroblast alveolar,P040,12,Deng
759,Fibroblast alveolar,P041,10,Deng
760,Fibroblast alveolar,P042,16,Deng
761,Fibroblast alveolar,P043,121,Deng
762,Fibroblast peribronchial,P002,93,Deng
763,Fibroblast peribronchial,P003,12,Deng
764,Fibroblast peribronchial,P004,2,Deng
765,Fibroblast peribronchial,P006,1,Deng
766,Fibroblast peribronchial,P007,6,Deng
767,Fibroblast peribronchial,P008,41,Deng
768,Fibroblast peribronchial,P010,13,Deng
769,Fibroblast peribronchial,P012,91,Deng
770,Fibroblast peribronchial,P013,35,Deng
771,Fibroblast peribronchial,P014,137,Deng
772,Fibroblast peribronchial,P015,2,Deng
773,Fibroblast peribronchial,P016,2,Deng
774,Fibroblast peribronchial,P017,9,Deng
775,Fibroblast peribronchial,P018,64,Deng
776,Fibroblast peribronchial,P020,13,Deng
777,Fibroblast peribronchial,P021,12,Deng
778,Fibroblast peribronchial,P022,2,Deng
779,Fibroblast peribronchial,P023,46,Deng
780,Fibroblast peribronchial,P024,223,Deng
781,Fibroblast peribronchial,P027,10,Deng
782,Fibroblast peribronchial,P028,5,Deng
783,Fibroblast peribronchial,P029,27,Deng
784,Fibroblast peribronchial,P031,58,Deng
785,Fibroblast peribronchial,P032,63,Deng
786,Fibroblast peribronchial,P033,80,Deng
787,Fibroblast peribronchial,P034,19,Deng
788,Fibroblast peribronchial,P035,36,Deng
789,Fibroblast peribronchial,P036,89,Deng
790,Fibroblast peribronchial,P037,16,Deng
791,Fibroblast peribronchial,P038,63,Deng
792,Fibroblast peribronchial,P039,21,Deng
793,Fibroblast peribronchial,P040,16,Deng
794,Fibroblast peribronchial,P041,87,Deng
795,Fibroblast peribronchial,P042,11,Deng
796,Fibroblast peribronchial,P043,100,Deng
797,Macrophage,P001,98,Deng
798,Macrophage,P002,477,Deng
799,Macrophage,P003,87,Deng
800,Macrophage,P004,70,Deng
801,Macrophage,P005,178,Deng
802,Macrophage,P006,446,Deng
803,Macrophage,P007,106,Deng
804,Macrophage,P008,67,Deng
805,Macrophage,P009,835,Deng
806,Macrophage,P010,404,Deng
807,Macrophage,P011,296,Deng
808,Macrophage,P012,599,Deng
809,Macrophage,P013,600,Deng
810,Macrophage,P014,270,Deng
811,Macrophage,P015,105,Deng
812,Macrophage,P016,138,Deng
813,Macrophage,P017,498,Deng
814,Macrophage,P018,233,Deng
815,Macrophage,P019,927,Deng
816,Macrophage,P020,166,Deng
817,Macrophage,P021,181,Deng
818,Macrophage,P022,358,Deng
819,Macrophage,P023,239,Deng
820,Macrophage,P024,724,Deng
821,Macrophage,P025,126,Deng
822,Macrophage,P026,818,Deng
823,Macrophage,P027,124,Deng
824,Macrophage,P028,245,Deng
825,Macrophage,P029,110,Deng
826,Macrophage,P030,1186,Deng
827,Macrophage,P031,64,Deng
828,Macrophage,P032,284,Deng
829,Macrophage,P033,537,Deng
830,Macrophage,P034,352,Deng
831,Macrophage,P035,298,Deng
832,Macrophage,P036,343,Deng
833,Macrophage,P037,162,Deng
834,Macrophage,P038,940,Deng
835,Macrophage,P039,2680,Deng
836,Macrophage,P040,291,Deng
837,Macrophage,P041,2273,Deng
838,Macrophage,P042,297,Deng
839,Macrophage,P043,692,Deng
840,Macrophage alveolar,P001,97,Deng
841,Macrophage alveolar,P002,1377,Deng
842,Macrophage alveolar,P003,147,Deng
843,Macrophage alveolar,P004,561,Deng
844,Macrophage alveolar,P005,2093,Deng
845,Macrophage alveolar,P006,437,Deng
846,Macrophage alveolar,P007,44,Deng
847,Macrophage alveolar,P008,125,Deng
848,Macrophage alveolar,P009,6200,Deng
849,Macrophage alveolar,P010,289,Deng
850,Macrophage alveolar,P011,3811,Deng
851,Macrophage alveolar,P012,1107,Deng
852,Macrophage alveolar,P013,125,Deng
853,Macrophage alveolar,P014,964,Deng
854,Macrophage alveolar,P015,2915,Deng
855,Macrophage alveolar,P016,357,Deng
856,Macrophage alveolar,P017,699,Deng
857,Macrophage alveolar,P018,72,Deng
858,Macrophage alveolar,P019,374,Deng
859,Macrophage alveolar,P020,33,Deng
860,Macrophage alveolar,P021,101,Deng
861,Macrophage alveolar,P022,245,Deng
862,Macrophage alveolar,P023,61,Deng
863,Macrophage alveolar,P024,176,Deng
864,Macrophage alveolar,P025,186,Deng
865,Macrophage alveolar,P026,1431,Deng
866,Macrophage alveolar,P027,76,Deng
867,Macrophage alveolar,P028,108,Deng
868,Macrophage alveolar,P029,1493,Deng
869,Macrophage alveolar,P030,366,Deng
870,Macrophage alveolar,P031,6,Deng
871,Macrophage alveolar,P032,53,Deng
872,Macrophage alveolar,P033,49,Deng
873,Macrophage alveolar,P034,526,Deng
874,Macrophage alveolar,P035,113,Deng
875,Macrophage alveolar,P036,110,Deng
876,Macrophage alveolar,P037,40,Deng
877,Macrophage alveolar,P038,184,Deng
878,Macrophage alveolar,P039,45,Deng
879,Macrophage alveolar,P040,36,Deng
880,Macrophage alveolar,P041,192,Deng
881,Macrophage alveolar,P042,61,Deng
882,Macrophage alveolar,P043,282,Deng
883,Mast cell,P001,213,Deng
884,Mast cell,P002,721,Deng
885,Mast cell,P003,126,Deng
886,Mast cell,P004,233,Deng
887,Mast cell,P005,160,Deng
888,Mast cell,P006,211,Deng
889,Mast cell,P007,734,Deng
890,Mast cell,P008,760,Deng
891,Mast cell,P009,37,Deng
892,Mast cell,P010,698,Deng
893,Mast cell,P011,186,Deng
894,Mast cell,P012,192,Deng
895,Mast cell,P013,715,Deng
896,Mast cell,P014,716,Deng
897,Mast cell,P015,193,Deng
898,Mast cell,P016,202,Deng
899,Mast cell,P017,119,Deng
900,Mast cell,P018,158,Deng
901,Mast cell,P019,28,Deng
902,Mast cell,P020,89,Deng
903,Mast cell,P021,463,Deng
904,Mast cell,P022,432,Deng
905,Mast cell,P023,370,Deng
906,Mast cell,P024,120,Deng
907,Mast cell,P025,34,Deng
908,Mast cell,P026,78,Deng
909,Mast cell,P027,338,Deng
910,Mast cell,P028,425,Deng
911,Mast cell,P029,898,Deng
912,Mast cell,P030,106,Deng
913,Mast cell,P031,173,Deng
914,Mast cell,P032,435,Deng
915,Mast cell,P033,70,Deng
916,Mast cell,P034,387,Deng
917,Mast cell,P035,681,Deng
918,Mast cell,P036,199,Deng
919,Mast cell,P037,14,Deng
920,Mast cell,P038,361,Deng
921,Mast cell,P039,65,Deng
922,Mast cell,P040,333,Deng
923,Mast cell,P041,132,Deng
924,Mast cell,P042,166,Deng
925,Mast cell,P043,136,Deng
926,Mesothelial,P024,1,Deng
927,Mesothelial,P037,1,Deng
928,Mesothelial,P042,1,Deng
929,Monocyte classical,P001,149,Deng
930,Monocyte classical,P002,792,Deng
931,Monocyte classical,P003,318,Deng
932,Monocyte classical,P004,195,Deng
933,Monocyte classical,P005,229,Deng
934,Monocyte classical,P006,644,Deng
935,Monocyte classical,P007,275,Deng
936,Monocyte classical,P008,159,Deng
937,Monocyte classical,P009,216,Deng
938,Monocyte classical,P010,588,Deng
939,Monocyte classical,P011,502,Deng
940,Monocyte classical,P012,472,Deng
941,Monocyte classical,P013,954,Deng
942,Monocyte classical,P014,486,Deng
943,Monocyte classical,P015,248,Deng
