,cell_type_adjusted,sample,0,dataset
4805,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
4806,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453588,0,Wu_Zhou_2021
4807,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453589,0,Wu_Zhou_2021
4808,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453590,0,Wu_Zhou_2021
4809,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453591,0,Wu_Zhou_2021
4810,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453592,0,Wu_Zhou_2021
4811,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453593,0,Wu_Zhou_2021
4812,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453594,0,Wu_Zhou_2021
4813,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453595,0,Wu_Zhou_2021
4814,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453596,0,Wu_Zhou_2021
4815,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453597,0,Wu_Zhou_2021
4816,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453598,0,Wu_Zhou_2021
4817,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453599,0,Wu_Zhou_2021
4818,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453600,0,Wu_Zhou_2021
4819,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453601,0,Wu_Zhou_2021
4820,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453602,0,Wu_Zhou_2021
4821,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453603,0,Wu_Zhou_2021
4822,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453604,0,Wu_Zhou_2021
4823,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453605,0,Wu_Zhou_2021
4824,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453606,0,Wu_Zhou_2021
4825,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453607,0,Wu_Zhou_2021
4826,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453608,0,Wu_Zhou_2021
4827,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453609,0,Wu_Zhou_2021
4828,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453610,0,Wu_Zhou_2021
4829,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453611,0,Wu_Zhou_2021
4830,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453612,0,Wu_Zhou_2021
4831,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453613,0,Wu_Zhou_2021
4832,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453614,0,Wu_Zhou_2021
4833,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453615,0,Wu_Zhou_2021
4834,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453616,0,Wu_Zhou_2021
4835,Tumor cells NSCLC mixed,Wu_Zhou_2021_GSM4453617,0,Wu_Zhou_2021
4836,Tumor cells NSCLC mixed,Zilionis_Klein_2019_p2t1,0,Zilionis_Klein_2019
4837,Tumor cells NSCLC mixed,Zilionis_Klein_2019_p2t2,0,Zilionis_Klein_2019
4838,Tumor cells NSCLC mixed,Zilionis_Klein_2019_p3t1,0,Zilionis_Klein_2019
4839,Tumor cells NSCLC mixed,Zilionis_Klein_2019_p3t2,0,Zilionis_Klein_2019
4840,Tumor cells NSCLC mixed,Zilionis_Klein_2019_p3t3,0,Zilionis_Klein_2019
4841,Tumor cells NSCLC mixed,Zilionis_Klein_2019_p5t1,0,Zilionis_Klein_2019
4842,Tumor cells NSCLC mixed,Zilionis_Klein_2019_p5t2,0,Zilionis_Klein_2019
4843,Tumor cells NSCLC mixed,Zilionis_Klein_2019_p7t1,0,Zilionis_Klein_2019
4844,Tumor cells NSCLC mixed,Zilionis_Klein_2019_p7t2,0,Zilionis_Klein_2019
4845,Tumor mitotic_LUSC,Chen_Zhang_2020_NSCLC-4,0,Chen_Zhang_2020
4846,Tumor mitotic_LUSC,Chen_Zhang_2020_NSCLC-5,0,Chen_Zhang_2020
4847,Tumor mitotic_LUSC,Chen_Zhang_2020_NSCLC-8,0,Chen_Zhang_2020
4848,Tumor mitotic_LUSC,Chen_Zhang_2020_NSCLC-9,9,Chen_Zhang_2020
4849,Tumor mitotic_LUSC,Chen_Zhang_2020_NSCLC-10,0,Chen_Zhang_2020
4850,Tumor mitotic_LUSC,Kim_Lee_2020_BRONCHO_58,0,Kim_Lee_2020
4851,Tumor mitotic_LUSC,Kim_Lee_2020_EBUS_06,0,Kim_Lee_2020
4852,Tumor mitotic_LUSC,Kim_Lee_2020_EBUS_28,0,Kim_Lee_2020
4853,Tumor mitotic_LUSC,Kim_Lee_2020_EBUS_49,0,Kim_Lee_2020
4854,Tumor mitotic_LUSC,Kim_Lee_2020_LUNG_T28,0,Kim_Lee_2020
4855,Tumor mitotic_LUSC,Kim_Lee_2020_LUNG_T31,0,Kim_Lee_2020
4856,Tumor mitotic_LUSC,Lambrechts_Thienpont_2018_6149v2_BT1290,0,Lambrechts_Thienpont_2018_6149v2
4857,Tumor mitotic_LUSC,Lambrechts_Thienpont_2018_6149v2_BT1291,0,Lambrechts_Thienpont_2018_6149v2
4858,Tumor mitotic_LUSC,Lambrechts_Thienpont_2018_6149v2_BT1292,0,Lambrechts_Thienpont_2018_6149v2
4859,Tumor mitotic_LUSC,Lambrechts_Thienpont_2018_6653_scrBT1430m,0,Lambrechts_Thienpont_2018_6653
4860,Tumor mitotic_LUSC,Lambrechts_Thienpont_2018_6653_scrBT1431m,0,Lambrechts_Thienpont_2018_6653
4861,Tumor mitotic_LUSC,Lambrechts_Thienpont_2018_6653_scrBT1432m,1,Lambrechts_Thienpont_2018_6653
4862,Tumor mitotic_LUSC,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
4863,Tumor mitotic_LUSC,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
4864,Tumor mitotic_LUSC,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
4865,Tumor mitotic_LUSC,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
4866,Tumor mitotic_LUSC,Maynard_Bivona_2020_LT_S52,0,Maynard_Bivona_2020
4867,Tumor mitotic_LUSC,Maynard_Bivona_2020_LT_S56,0,Maynard_Bivona_2020
4868,Tumor mitotic_LUSC,Maynard_Bivona_2020_LT_S57,0,Maynard_Bivona_2020
4869,Tumor mitotic_LUSC,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
4870,Tumor mitotic_LUSC,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
4871,Tumor mitotic_LUSC,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
4872,Tumor mitotic_LUSC,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
4873,Tumor mitotic_LUSC,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
4874,Tumor mitotic_LUSC,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
4875,Tumor mitotic_LUSC,UKIM-V-2_P7_tumor_primary,0,UKIM-V-2
4876,Tumor mitotic_LUSC,UKIM-V-2_P11_tumor_primary,0,UKIM-V-2
4877,Tumor mitotic_LUSC,UKIM-V-2_P12_tumor_primary,0,UKIM-V-2
4878,Tumor mitotic_LUSC,UKIM-V-2_P15_tumor_primary,13,UKIM-V-2
4879,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453576,0,Wu_Zhou_2021
4880,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453577,0,Wu_Zhou_2021
4881,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453578,0,Wu_Zhou_2021
4882,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453579,0,Wu_Zhou_2021
4883,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453580,0,Wu_Zhou_2021
4884,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453581,0,Wu_Zhou_2021
4885,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
4886,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
4887,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
4888,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
4889,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
4890,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
4891,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453588,0,Wu_Zhou_2021
4892,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453589,0,Wu_Zhou_2021
4893,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453590,0,Wu_Zhou_2021
4894,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453591,0,Wu_Zhou_2021
4895,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453592,0,Wu_Zhou_2021
4896,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453593,1,Wu_Zhou_2021
4897,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453594,0,Wu_Zhou_2021
4898,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453595,0,Wu_Zhou_2021
4899,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453596,0,Wu_Zhou_2021
4900,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453597,0,Wu_Zhou_2021
4901,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453598,0,Wu_Zhou_2021
4902,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453599,0,Wu_Zhou_2021
4903,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453600,1805,Wu_Zhou_2021
4904,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453601,0,Wu_Zhou_2021
4905,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453602,0,Wu_Zhou_2021
4906,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453603,0,Wu_Zhou_2021
4907,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453604,0,Wu_Zhou_2021
4908,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453605,0,Wu_Zhou_2021
4909,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453606,0,Wu_Zhou_2021
4910,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453607,0,Wu_Zhou_2021
4911,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453608,0,Wu_Zhou_2021
4912,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453609,0,Wu_Zhou_2021
4913,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453610,0,Wu_Zhou_2021
4914,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453611,0,Wu_Zhou_2021
4915,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453612,0,Wu_Zhou_2021
4916,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453613,0,Wu_Zhou_2021
4917,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453614,0,Wu_Zhou_2021
4918,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453615,0,Wu_Zhou_2021
4919,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453616,0,Wu_Zhou_2021
4920,Tumor mitotic_LUSC,Wu_Zhou_2021_GSM4453617,0,Wu_Zhou_2021
4921,Tumor mitotic_LUSC,Zilionis_Klein_2019_p2t1,0,Zilionis_Klein_2019
4922,Tumor mitotic_LUSC,Zilionis_Klein_2019_p2t2,0,Zilionis_Klein_2019
4923,Tumor mitotic_LUSC,Zilionis_Klein_2019_p3t1,0,Zilionis_Klein_2019
4924,Tumor mitotic_LUSC,Zilionis_Klein_2019_p3t2,0,Zilionis_Klein_2019
4925,Tumor mitotic_LUSC,Zilionis_Klein_2019_p3t3,0,Zilionis_Klein_2019
4926,Tumor mitotic_LUSC,Zilionis_Klein_2019_p5t1,0,Zilionis_Klein_2019
4927,Tumor mitotic_LUSC,Zilionis_Klein_2019_p5t2,0,Zilionis_Klein_2019
4928,Tumor mitotic_LUSC,Zilionis_Klein_2019_p7t1,0,Zilionis_Klein_2019
4929,Tumor mitotic_LUSC,Zilionis_Klein_2019_p7t2,0,Zilionis_Klein_2019
4930,Tumor mitotic_mixed,Chen_Zhang_2020_NSCLC-4,0,Chen_Zhang_2020
4931,Tumor mitotic_mixed,Chen_Zhang_2020_NSCLC-5,0,Chen_Zhang_2020
4932,Tumor mitotic_mixed,Chen_Zhang_2020_NSCLC-8,434,Chen_Zhang_2020
4933,Tumor mitotic_mixed,Chen_Zhang_2020_NSCLC-9,0,Chen_Zhang_2020
4934,Tumor mitotic_mixed,Chen_Zhang_2020_NSCLC-10,0,Chen_Zhang_2020
4935,Tumor mitotic_mixed,Kim_Lee_2020_BRONCHO_58,0,Kim_Lee_2020
4936,Tumor mitotic_mixed,Kim_Lee_2020_EBUS_06,0,Kim_Lee_2020
4937,Tumor mitotic_mixed,Kim_Lee_2020_EBUS_28,236,Kim_Lee_2020
4938,Tumor mitotic_mixed,Kim_Lee_2020_EBUS_49,0,Kim_Lee_2020
4939,Tumor mitotic_mixed,Kim_Lee_2020_LUNG_T28,2,Kim_Lee_2020
4940,Tumor mitotic_mixed,Kim_Lee_2020_LUNG_T31,0,Kim_Lee_2020
4941,Tumor mitotic_mixed,Lambrechts_Thienpont_2018_6149v2_BT1290,5,Lambrechts_Thienpont_2018_6149v2
4942,Tumor mitotic_mixed,Lambrechts_Thienpont_2018_6149v2_BT1291,14,Lambrechts_Thienpont_2018_6149v2
4943,Tumor mitotic_mixed,Lambrechts_Thienpont_2018_6149v2_BT1292,38,Lambrechts_Thienpont_2018_6149v2
4944,Tumor mitotic_mixed,Lambrechts_Thienpont_2018_6653_scrBT1430m,0,Lambrechts_Thienpont_2018_6653
4945,Tumor mitotic_mixed,Lambrechts_Thienpont_2018_6653_scrBT1431m,0,Lambrechts_Thienpont_2018_6653
4946,Tumor mitotic_mixed,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
4947,Tumor mitotic_mixed,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
4948,Tumor mitotic_mixed,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
4949,Tumor mitotic_mixed,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
4950,Tumor mitotic_mixed,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
4951,Tumor mitotic_mixed,Maynard_Bivona_2020_LT_S52,0,Maynard_Bivona_2020
4952,Tumor mitotic_mixed,Maynard_Bivona_2020_LT_S56,0,Maynard_Bivona_2020
4953,Tumor mitotic_mixed,Maynard_Bivona_2020_LT_S57,0,Maynard_Bivona_2020
4954,Tumor mitotic_mixed,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
4955,Tumor mitotic_mixed,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
4956,Tumor mitotic_mixed,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
4957,Tumor mitotic_mixed,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
4958,Tumor mitotic_mixed,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
4959,Tumor mitotic_mixed,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
4960,Tumor mitotic_mixed,UKIM-V-2_P7_tumor_primary,0,UKIM-V-2
4961,Tumor mitotic_mixed,UKIM-V-2_P11_tumor_primary,0,UKIM-V-2
4962,Tumor mitotic_mixed,UKIM-V-2_P12_tumor_primary,0,UKIM-V-2
4963,Tumor mitotic_mixed,UKIM-V-2_P15_tumor_primary,0,UKIM-V-2
4964,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453576,0,Wu_Zhou_2021
4965,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453577,2,Wu_Zhou_2021
4966,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453578,0,Wu_Zhou_2021
4967,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453579,0,Wu_Zhou_2021
4968,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453580,0,Wu_Zhou_2021
4969,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453581,0,Wu_Zhou_2021
4970,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
4971,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
4972,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
4973,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
4974,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
4975,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
4976,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453588,0,Wu_Zhou_2021
4977,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453589,559,Wu_Zhou_2021
4978,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453590,0,Wu_Zhou_2021
4979,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453591,7,Wu_Zhou_2021
4980,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453592,0,Wu_Zhou_2021
4981,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453593,0,Wu_Zhou_2021
4982,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453594,0,Wu_Zhou_2021
4983,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453595,0,Wu_Zhou_2021
4984,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453596,107,Wu_Zhou_2021
4985,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453597,0,Wu_Zhou_2021
4986,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453598,0,Wu_Zhou_2021
4987,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453599,0,Wu_Zhou_2021
4988,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453600,0,Wu_Zhou_2021
4989,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453601,0,Wu_Zhou_2021
4990,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453602,0,Wu_Zhou_2021
4991,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453603,0,Wu_Zhou_2021
4992,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453604,0,Wu_Zhou_2021
4993,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453605,0,Wu_Zhou_2021
4994,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453606,1,Wu_Zhou_2021
4995,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453607,0,Wu_Zhou_2021
4996,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453608,0,Wu_Zhou_2021
4997,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453609,0,Wu_Zhou_2021
4998,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453610,0,Wu_Zhou_2021
4999,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453611,0,Wu_Zhou_2021
5000,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453612,0,Wu_Zhou_2021
5001,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453613,0,Wu_Zhou_2021
5002,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453614,0,Wu_Zhou_2021
5003,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453615,0,Wu_Zhou_2021
5004,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453616,0,Wu_Zhou_2021
5005,Tumor mitotic_mixed,Wu_Zhou_2021_GSM4453617,0,Wu_Zhou_2021
5006,Tumor mitotic_mixed,Zilionis_Klein_2019_p2t1,0,Zilionis_Klein_2019
5007,Tumor mitotic_mixed,Zilionis_Klein_2019_p2t2,0,Zilionis_Klein_2019
5008,Tumor mitotic_mixed,Zilionis_Klein_2019_p3t1,0,Zilionis_Klein_2019
5009,Tumor mitotic_mixed,Zilionis_Klein_2019_p3t2,0,Zilionis_Klein_2019
5010,Tumor mitotic_mixed,Zilionis_Klein_2019_p3t3,0,Zilionis_Klein_2019
5011,Tumor mitotic_mixed,Zilionis_Klein_2019_p5t1,1,Zilionis_Klein_2019
5012,Tumor mitotic_mixed,Zilionis_Klein_2019_p5t2,0,Zilionis_Klein_2019
5013,Tumor mitotic_mixed,Zilionis_Klein_2019_p7t1,0,Zilionis_Klein_2019
5014,Tumor mitotic_mixed,Zilionis_Klein_2019_p7t2,0,Zilionis_Klein_2019
5015,Tumor mixed_LUAD,Chen_Zhang_2020_NSCLC-4,0,Chen_Zhang_2020
5016,Tumor mixed_LUAD,Chen_Zhang_2020_NSCLC-5,0,Chen_Zhang_2020
5017,Tumor mixed_LUAD,Chen_Zhang_2020_NSCLC-8,3,Chen_Zhang_2020
5018,Tumor mixed_LUAD,Chen_Zhang_2020_NSCLC-9,0,Chen_Zhang_2020
5019,Tumor mixed_LUAD,Chen_Zhang_2020_NSCLC-10,0,Chen_Zhang_2020
5020,Tumor mixed_LUAD,Kim_Lee_2020_BRONCHO_58,0,Kim_Lee_2020
5021,Tumor mixed_LUAD,Kim_Lee_2020_EBUS_06,0,Kim_Lee_2020
5022,Tumor mixed_LUAD,Kim_Lee_2020_EBUS_28,0,Kim_Lee_2020
5023,Tumor mixed_LUAD,Kim_Lee_2020_EBUS_49,0,Kim_Lee_2020
5024,Tumor mixed_LUAD,Kim_Lee_2020_LUNG_T28,0,Kim_Lee_2020
5025,Tumor mixed_LUAD,Kim_Lee_2020_LUNG_T31,61,Kim_Lee_2020
5026,Tumor mixed_LUAD,Lambrechts_Thienpont_2018_6149v2_BT1290,0,Lambrechts_Thienpont_2018_6149v2
5027,Tumor mixed_LUAD,Lambrechts_Thienpont_2018_6149v2_BT1291,0,Lambrechts_Thienpont_2018_6149v2
5028,Tumor mixed_LUAD,Lambrechts_Thienpont_2018_6149v2_BT1292,1,Lambrechts_Thienpont_2018_6149v2
5029,Tumor mixed_LUAD,Lambrechts_Thienpont_2018_6653_scrBT1430m,0,Lambrechts_Thienpont_2018_6653
5030,Tumor mixed_LUAD,Lambrechts_Thienpont_2018_6653_scrBT1431m,0,Lambrechts_Thienpont_2018_6653
5031,Tumor mixed_LUAD,Lambrechts_Thienpont_2018_6653_scrBT1432m,0,Lambrechts_Thienpont_2018_6653
5032,Tumor mixed_LUAD,Laughney_Massague_2020_GSM3516665,0,Laughney_Massague_2020
5033,Tumor mixed_LUAD,Maynard_Bivona_2020_LT_S01,0,Maynard_Bivona_2020
5034,Tumor mixed_LUAD,Maynard_Bivona_2020_LT_S11,0,Maynard_Bivona_2020
5035,Tumor mixed_LUAD,Maynard_Bivona_2020_LT_S42,0,Maynard_Bivona_2020
5036,Tumor mixed_LUAD,Maynard_Bivona_2020_LT_S52,0,Maynard_Bivona_2020
5037,Tumor mixed_LUAD,Maynard_Bivona_2020_LT_S56,0,Maynard_Bivona_2020
5038,Tumor mixed_LUAD,Maynard_Bivona_2020_LT_S57,0,Maynard_Bivona_2020
5039,Tumor mixed_LUAD,Maynard_Bivona_2020_LT_S58,0,Maynard_Bivona_2020
5040,Tumor mixed_LUAD,Maynard_Bivona_2020_LT_S67,0,Maynard_Bivona_2020
5041,Tumor mixed_LUAD,Maynard_Bivona_2020_LT_S71,0,Maynard_Bivona_2020
5042,Tumor mixed_LUAD,Maynard_Bivona_2020_LT_S74,0,Maynard_Bivona_2020
5043,Tumor mixed_LUAD,Maynard_Bivona_2020_LT_S79,0,Maynard_Bivona_2020
5044,Tumor mixed_LUAD,Maynard_Bivona_2020_LT_S82,0,Maynard_Bivona_2020
5045,Tumor mixed_LUAD,UKIM-V-2_P7_tumor_primary,0,UKIM-V-2
5046,Tumor mixed_LUAD,UKIM-V-2_P11_tumor_primary,0,UKIM-V-2
5047,Tumor mixed_LUAD,UKIM-V-2_P12_tumor_primary,0,UKIM-V-2
5048,Tumor mixed_LUAD,UKIM-V-2_P15_tumor_primary,1,UKIM-V-2
5049,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453576,0,Wu_Zhou_2021
5050,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453577,0,Wu_Zhou_2021
5051,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453578,0,Wu_Zhou_2021
5052,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453579,1,Wu_Zhou_2021
5053,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453580,0,Wu_Zhou_2021
5054,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453581,1,Wu_Zhou_2021
5055,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453582,0,Wu_Zhou_2021
5056,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453583,0,Wu_Zhou_2021
5057,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453584,0,Wu_Zhou_2021
5058,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453585,0,Wu_Zhou_2021
5059,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453586,0,Wu_Zhou_2021
5060,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453587,0,Wu_Zhou_2021
5061,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453588,0,Wu_Zhou_2021
5062,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453589,56,Wu_Zhou_2021
5063,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453590,1621,Wu_Zhou_2021
5064,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453591,3,Wu_Zhou_2021
5065,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453592,0,Wu_Zhou_2021
5066,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453593,0,Wu_Zhou_2021
5067,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453594,3,Wu_Zhou_2021
5068,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453595,0,Wu_Zhou_2021
5069,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453596,0,Wu_Zhou_2021
5070,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453597,0,Wu_Zhou_2021
5071,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453598,0,Wu_Zhou_2021
5072,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453599,0,Wu_Zhou_2021
5073,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453600,0,Wu_Zhou_2021
5074,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453601,1,Wu_Zhou_2021
5075,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453602,0,Wu_Zhou_2021
5076,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453603,0,Wu_Zhou_2021
5077,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453604,0,Wu_Zhou_2021
5078,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453605,0,Wu_Zhou_2021
5079,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453606,0,Wu_Zhou_2021
5080,Tumor mixed_LUAD,Wu_Zhou_2021_GSM4453607,0,Wu_Zhou_2021
