,cell_type_adjusted,sample,0,dataset
3229,Tumor LUSC_mainly,Lambrechts_Thienpont_2018_6653_BT1376,0,Lambrechts_Thienpont_2018_6653
3230,Tumor LUSC_mainly,Lambrechts_Thienpont_2018_6653_BT1377,0,Lambrechts_Thienpont_2018_6653
3231,Tumor LUSC_mainly,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,1,Lambrechts_Thienpont_2018_6653
3232,Tumor LUSC_mainly,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,1,Lambrechts_Thienpont_2018_6653
3233,Tumor LUSC_mainly,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,1,Lambrechts_Thienpont_2018_6653
3234,Tumor LUSC_mainly,Laughney_Massague_2020_GSM3516662,0,Laughney_Massague_2020
3235,Tumor LUSC_mainly,Laughney_Massague_2020_GSM3516663,0,Laughney_Massague_2020
3236,Tumor LUSC_mainly,Laughney_Massague_2020_GSM3516667,0,Laughney_Massague_2020
3237,Tumor LUSC_mainly,Laughney_Massague_2020_GSM3516669,0,Laughney_Massague_2020
3238,Tumor LUSC_mainly,Laughney_Massague_2020_GSM3516670,0,Laughney_Massague_2020
3239,Tumor LUSC_mainly,Laughney_Massague_2020_GSM3516672,0,Laughney_Massague_2020
3240,Tumor LUSC_mainly,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
3241,Tumor LUSC_mainly,Maynard_Bivona_2020_LT_S66,0,Maynard_Bivona_2020
3242,Tumor LUSC_mainly,UKIM-V-2_P4_tumor_primary,0,UKIM-V-2
3243,Tumor LUSC_mainly,UKIM-V-2_P5_tumor_primary,0,UKIM-V-2
3244,Tumor LUSC_mainly,UKIM-V-2_P6_tumor_primary,1,UKIM-V-2
3245,Tumor LUSC_mainly,UKIM-V-2_P8_tumor_primary,0,UKIM-V-2
3246,Tumor LUSC_mainly,UKIM-V-2_P9_tumor_primary,0,UKIM-V-2
3247,Tumor LUSC_mainly,UKIM-V-2_P10_tumor_primary,0,UKIM-V-2
3248,Tumor LUSC_mainly,UKIM-V-2_P13_tumor_primary,0,UKIM-V-2
3249,Tumor LUSC_mainly,UKIM-V-2_P14_tumor_primary,0,UKIM-V-2
3250,Tumor LUSC_mainly,UKIM-V-2_P16_tumor_primary,0,UKIM-V-2
3251,Tumor LUSC_mainly,UKIM-V-2_P17_tumor_primary,0,UKIM-V-2
3252,Tumor LUSC_mainly,UKIM-V_P1_tumor_primary,0,UKIM-V
3253,Tumor LUSC_mainly,UKIM-V_P2_tumor_primary,1,UKIM-V
3254,Tumor LUSC_mainly,UKIM-V_P3_tumor_primary,0,UKIM-V
3255,Tumor LUSC_mainly,Zilionis_Klein_2019_p1t1,3,Zilionis_Klein_2019
3256,Tumor LUSC_mainly,Zilionis_Klein_2019_p1t2,2,Zilionis_Klein_2019
3257,Tumor LUSC_mainly,Zilionis_Klein_2019_p1t3,2,Zilionis_Klein_2019
3258,Tumor LUSC_mainly,Zilionis_Klein_2019_p1t4,4,Zilionis_Klein_2019
3259,Tumor LUSC_mainly,Zilionis_Klein_2019_p4t1,0,Zilionis_Klein_2019
3260,Tumor LUSC_mainly,Zilionis_Klein_2019_p4t2,0,Zilionis_Klein_2019
3261,Tumor LUSC_mainly,Zilionis_Klein_2019_p4t3,0,Zilionis_Klein_2019
3262,Tumor LUSC_mainly,Zilionis_Klein_2019_p6t1,0,Zilionis_Klein_2019
3263,Tumor LUSC_mainly,Zilionis_Klein_2019_p6t2,0,Zilionis_Klein_2019
3264,Tumor LUSC_mainly2,Chen_Zhang_2020_NSCLC-1,0,Chen_Zhang_2020
3265,Tumor LUSC_mainly2,Chen_Zhang_2020_NSCLC-2,0,Chen_Zhang_2020
3266,Tumor LUSC_mainly2,Chen_Zhang_2020_NSCLC-3,0,Chen_Zhang_2020
3267,Tumor LUSC_mainly2,Chen_Zhang_2020_NSCLC-6,0,Chen_Zhang_2020
3268,Tumor LUSC_mainly2,Chen_Zhang_2020_NSCLC-7,0,Chen_Zhang_2020
3269,Tumor LUSC_mainly2,Chen_Zhang_2020_NSCLC-11,0,Chen_Zhang_2020
3270,Tumor LUSC_mainly2,He_Fan_2021_LUAD1,0,He_Fan_2021
3271,Tumor LUSC_mainly2,He_Fan_2021_LUAD2,0,He_Fan_2021
3272,Tumor LUSC_mainly2,He_Fan_2021_LUAD3,0,He_Fan_2021
3273,Tumor LUSC_mainly2,He_Fan_2021_LUAD4,0,He_Fan_2021
3274,Tumor LUSC_mainly2,He_Fan_2021_LUAD5,0,He_Fan_2021
3275,Tumor LUSC_mainly2,Kim_Lee_2020_LUNG_T06,0,Kim_Lee_2020
3276,Tumor LUSC_mainly2,Kim_Lee_2020_LUNG_T08,0,Kim_Lee_2020
3277,Tumor LUSC_mainly2,Kim_Lee_2020_LUNG_T09,0,Kim_Lee_2020
3278,Tumor LUSC_mainly2,Kim_Lee_2020_LUNG_T18,0,Kim_Lee_2020
3279,Tumor LUSC_mainly2,Kim_Lee_2020_LUNG_T19,0,Kim_Lee_2020
3280,Tumor LUSC_mainly2,Kim_Lee_2020_LUNG_T20,0,Kim_Lee_2020
3281,Tumor LUSC_mainly2,Kim_Lee_2020_LUNG_T25,0,Kim_Lee_2020
3282,Tumor LUSC_mainly2,Kim_Lee_2020_LUNG_T30,0,Kim_Lee_2020
3283,Tumor LUSC_mainly2,Kim_Lee_2020_LUNG_T34,0,Kim_Lee_2020
3284,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6149v1_BT1A,0,Lambrechts_Thienpont_2018_6149v1
3285,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
3286,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
3287,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
3288,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
3289,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
3290,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6149v2_BT1295,0,Lambrechts_Thienpont_2018_6149v2
3291,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6149v2_BT1296,0,Lambrechts_Thienpont_2018_6149v2
3292,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6149v2_BT1297,0,Lambrechts_Thienpont_2018_6149v2
3293,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6149v2_BT1298,0,Lambrechts_Thienpont_2018_6149v2
3294,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6149v2_BT1299,0,Lambrechts_Thienpont_2018_6149v2
3295,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6149v2_BT1300,0,Lambrechts_Thienpont_2018_6149v2
3296,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6653_BT1375,0,Lambrechts_Thienpont_2018_6653
3297,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6653_BT1376,0,Lambrechts_Thienpont_2018_6653
3298,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6653_BT1377,0,Lambrechts_Thienpont_2018_6653
3299,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,0,Lambrechts_Thienpont_2018_6653
3300,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0,Lambrechts_Thienpont_2018_6653
3301,Tumor LUSC_mainly2,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,0,Lambrechts_Thienpont_2018_6653
3302,Tumor LUSC_mainly2,Laughney_Massague_2020_GSM3516662,0,Laughney_Massague_2020
3303,Tumor LUSC_mainly2,Laughney_Massague_2020_GSM3516663,0,Laughney_Massague_2020
3304,Tumor LUSC_mainly2,Laughney_Massague_2020_GSM3516667,0,Laughney_Massague_2020
3305,Tumor LUSC_mainly2,Laughney_Massague_2020_GSM3516669,0,Laughney_Massague_2020
3306,Tumor LUSC_mainly2,Laughney_Massague_2020_GSM3516670,0,Laughney_Massague_2020
3307,Tumor LUSC_mainly2,Laughney_Massague_2020_GSM3516672,0,Laughney_Massague_2020
3308,Tumor LUSC_mainly2,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
3309,Tumor LUSC_mainly2,Maynard_Bivona_2020_LT_S66,0,Maynard_Bivona_2020
3310,Tumor LUSC_mainly2,UKIM-V-2_P4_tumor_primary,0,UKIM-V-2
3311,Tumor LUSC_mainly2,UKIM-V-2_P5_tumor_primary,0,UKIM-V-2
3312,Tumor LUSC_mainly2,UKIM-V-2_P6_tumor_primary,0,UKIM-V-2
3313,Tumor LUSC_mainly2,UKIM-V-2_P8_tumor_primary,0,UKIM-V-2
3314,Tumor LUSC_mainly2,UKIM-V-2_P9_tumor_primary,0,UKIM-V-2
3315,Tumor LUSC_mainly2,UKIM-V-2_P10_tumor_primary,0,UKIM-V-2
3316,Tumor LUSC_mainly2,UKIM-V-2_P13_tumor_primary,0,UKIM-V-2
3317,Tumor LUSC_mainly2,UKIM-V-2_P14_tumor_primary,0,UKIM-V-2
3318,Tumor LUSC_mainly2,UKIM-V-2_P16_tumor_primary,0,UKIM-V-2
3319,Tumor LUSC_mainly2,UKIM-V-2_P17_tumor_primary,0,UKIM-V-2
3320,Tumor LUSC_mainly2,UKIM-V_P1_tumor_primary,0,UKIM-V
3321,Tumor LUSC_mainly2,UKIM-V_P2_tumor_primary,0,UKIM-V
3322,Tumor LUSC_mainly2,UKIM-V_P3_tumor_primary,0,UKIM-V
3323,Tumor LUSC_mainly2,Zilionis_Klein_2019_p1t1,1,Zilionis_Klein_2019
3324,Tumor LUSC_mainly2,Zilionis_Klein_2019_p1t2,0,Zilionis_Klein_2019
3325,Tumor LUSC_mainly2,Zilionis_Klein_2019_p1t3,3,Zilionis_Klein_2019
3326,Tumor LUSC_mainly2,Zilionis_Klein_2019_p1t4,3,Zilionis_Klein_2019
3327,Tumor LUSC_mainly2,Zilionis_Klein_2019_p4t1,0,Zilionis_Klein_2019
3328,Tumor LUSC_mainly2,Zilionis_Klein_2019_p4t2,0,Zilionis_Klein_2019
3329,Tumor LUSC_mainly2,Zilionis_Klein_2019_p4t3,0,Zilionis_Klein_2019
3330,Tumor LUSC_mainly2,Zilionis_Klein_2019_p6t1,0,Zilionis_Klein_2019
3331,Tumor LUSC_mainly2,Zilionis_Klein_2019_p6t2,0,Zilionis_Klein_2019
3332,Tumor LUSC_mitotic,Chen_Zhang_2020_NSCLC-1,0,Chen_Zhang_2020
3333,Tumor LUSC_mitotic,Chen_Zhang_2020_NSCLC-2,0,Chen_Zhang_2020
3334,Tumor LUSC_mitotic,Chen_Zhang_2020_NSCLC-3,0,Chen_Zhang_2020
3335,Tumor LUSC_mitotic,Chen_Zhang_2020_NSCLC-6,0,Chen_Zhang_2020
3336,Tumor LUSC_mitotic,Chen_Zhang_2020_NSCLC-7,0,Chen_Zhang_2020
3337,Tumor LUSC_mitotic,Chen_Zhang_2020_NSCLC-11,0,Chen_Zhang_2020
3338,Tumor LUSC_mitotic,He_Fan_2021_LUAD1,0,He_Fan_2021
3339,Tumor LUSC_mitotic,He_Fan_2021_LUAD2,0,He_Fan_2021
3340,Tumor LUSC_mitotic,He_Fan_2021_LUAD3,0,He_Fan_2021
3341,Tumor LUSC_mitotic,He_Fan_2021_LUAD4,0,He_Fan_2021
3342,Tumor LUSC_mitotic,He_Fan_2021_LUAD5,0,He_Fan_2021
3343,Tumor LUSC_mitotic,Kim_Lee_2020_LUNG_T06,0,Kim_Lee_2020
3344,Tumor LUSC_mitotic,Kim_Lee_2020_LUNG_T08,0,Kim_Lee_2020
3345,Tumor LUSC_mitotic,Kim_Lee_2020_LUNG_T09,0,Kim_Lee_2020
3346,Tumor LUSC_mitotic,Kim_Lee_2020_LUNG_T18,0,Kim_Lee_2020
3347,Tumor LUSC_mitotic,Kim_Lee_2020_LUNG_T19,0,Kim_Lee_2020
3348,Tumor LUSC_mitotic,Kim_Lee_2020_LUNG_T20,0,Kim_Lee_2020
3349,Tumor LUSC_mitotic,Kim_Lee_2020_LUNG_T25,0,Kim_Lee_2020
3350,Tumor LUSC_mitotic,Kim_Lee_2020_LUNG_T30,0,Kim_Lee_2020
3351,Tumor LUSC_mitotic,Kim_Lee_2020_LUNG_T34,0,Kim_Lee_2020
3352,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6149v1_BT1A,0,Lambrechts_Thienpont_2018_6149v1
3353,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
3354,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
3355,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
3356,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
3357,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
3358,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6149v2_BT1295,1,Lambrechts_Thienpont_2018_6149v2
3359,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6149v2_BT1296,1,Lambrechts_Thienpont_2018_6149v2
3360,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6149v2_BT1297,3,Lambrechts_Thienpont_2018_6149v2
3361,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6149v2_BT1298,0,Lambrechts_Thienpont_2018_6149v2
3362,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6149v2_BT1299,0,Lambrechts_Thienpont_2018_6149v2
3363,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6149v2_BT1300,0,Lambrechts_Thienpont_2018_6149v2
3364,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6653_BT1375,0,Lambrechts_Thienpont_2018_6653
3365,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6653_BT1376,0,Lambrechts_Thienpont_2018_6653
3366,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6653_BT1377,0,Lambrechts_Thienpont_2018_6653
3367,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,0,Lambrechts_Thienpont_2018_6653
3368,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0,Lambrechts_Thienpont_2018_6653
3369,Tumor LUSC_mitotic,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,0,Lambrechts_Thienpont_2018_6653
3370,Tumor LUSC_mitotic,Laughney_Massague_2020_GSM3516662,0,Laughney_Massague_2020
3371,Tumor LUSC_mitotic,Laughney_Massague_2020_GSM3516663,0,Laughney_Massague_2020
3372,Tumor LUSC_mitotic,Laughney_Massague_2020_GSM3516667,0,Laughney_Massague_2020
3373,Tumor LUSC_mitotic,Laughney_Massague_2020_GSM3516669,0,Laughney_Massague_2020
3374,Tumor LUSC_mitotic,Laughney_Massague_2020_GSM3516670,0,Laughney_Massague_2020
3375,Tumor LUSC_mitotic,Laughney_Massague_2020_GSM3516672,0,Laughney_Massague_2020
3376,Tumor LUSC_mitotic,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
3377,Tumor LUSC_mitotic,Maynard_Bivona_2020_LT_S66,0,Maynard_Bivona_2020
3378,Tumor LUSC_mitotic,UKIM-V-2_P4_tumor_primary,0,UKIM-V-2
3379,Tumor LUSC_mitotic,UKIM-V-2_P5_tumor_primary,0,UKIM-V-2
3380,Tumor LUSC_mitotic,UKIM-V-2_P6_tumor_primary,0,UKIM-V-2
3381,Tumor LUSC_mitotic,UKIM-V-2_P8_tumor_primary,0,UKIM-V-2
3382,Tumor LUSC_mitotic,UKIM-V-2_P9_tumor_primary,0,UKIM-V-2
3383,Tumor LUSC_mitotic,UKIM-V-2_P10_tumor_primary,0,UKIM-V-2
3384,Tumor LUSC_mitotic,UKIM-V-2_P13_tumor_primary,0,UKIM-V-2
3385,Tumor LUSC_mitotic,UKIM-V-2_P14_tumor_primary,0,UKIM-V-2
3386,Tumor LUSC_mitotic,UKIM-V-2_P16_tumor_primary,0,UKIM-V-2
3387,Tumor LUSC_mitotic,UKIM-V-2_P17_tumor_primary,0,UKIM-V-2
3388,Tumor LUSC_mitotic,UKIM-V_P1_tumor_primary,0,UKIM-V
3389,Tumor LUSC_mitotic,UKIM-V_P2_tumor_primary,9,UKIM-V
3390,Tumor LUSC_mitotic,UKIM-V_P3_tumor_primary,0,UKIM-V
3391,Tumor LUSC_mitotic,Zilionis_Klein_2019_p1t1,0,Zilionis_Klein_2019
3392,Tumor LUSC_mitotic,Zilionis_Klein_2019_p1t2,0,Zilionis_Klein_2019
3393,Tumor LUSC_mitotic,Zilionis_Klein_2019_p1t3,0,Zilionis_Klein_2019
3394,Tumor LUSC_mitotic,Zilionis_Klein_2019_p1t4,0,Zilionis_Klein_2019
3395,Tumor LUSC_mitotic,Zilionis_Klein_2019_p4t1,0,Zilionis_Klein_2019
3396,Tumor LUSC_mitotic,Zilionis_Klein_2019_p4t2,0,Zilionis_Klein_2019
3397,Tumor LUSC_mitotic,Zilionis_Klein_2019_p4t3,0,Zilionis_Klein_2019
3398,Tumor LUSC_mitotic,Zilionis_Klein_2019_p6t1,0,Zilionis_Klein_2019
3399,Tumor LUSC_mitotic,Zilionis_Klein_2019_p6t2,0,Zilionis_Klein_2019
3400,Tumor LUSC_mitotic2,Chen_Zhang_2020_NSCLC-1,0,Chen_Zhang_2020
3401,Tumor LUSC_mitotic2,Chen_Zhang_2020_NSCLC-2,0,Chen_Zhang_2020
3402,Tumor LUSC_mitotic2,Chen_Zhang_2020_NSCLC-3,1,Chen_Zhang_2020
3403,Tumor LUSC_mitotic2,Chen_Zhang_2020_NSCLC-6,0,Chen_Zhang_2020
3404,Tumor LUSC_mitotic2,Chen_Zhang_2020_NSCLC-7,0,Chen_Zhang_2020
3405,Tumor LUSC_mitotic2,Chen_Zhang_2020_NSCLC-11,0,Chen_Zhang_2020
3406,Tumor LUSC_mitotic2,He_Fan_2021_LUAD1,0,He_Fan_2021
3407,Tumor LUSC_mitotic2,He_Fan_2021_LUAD2,0,He_Fan_2021
3408,Tumor LUSC_mitotic2,He_Fan_2021_LUAD3,0,He_Fan_2021
3409,Tumor LUSC_mitotic2,He_Fan_2021_LUAD4,0,He_Fan_2021
3410,Tumor LUSC_mitotic2,He_Fan_2021_LUAD5,1,He_Fan_2021
3411,Tumor LUSC_mitotic2,Kim_Lee_2020_LUNG_T06,0,Kim_Lee_2020
3412,Tumor LUSC_mitotic2,Kim_Lee_2020_LUNG_T08,0,Kim_Lee_2020
3413,Tumor LUSC_mitotic2,Kim_Lee_2020_LUNG_T09,0,Kim_Lee_2020
3414,Tumor LUSC_mitotic2,Kim_Lee_2020_LUNG_T18,0,Kim_Lee_2020
3415,Tumor LUSC_mitotic2,Kim_Lee_2020_LUNG_T19,0,Kim_Lee_2020
3416,Tumor LUSC_mitotic2,Kim_Lee_2020_LUNG_T20,0,Kim_Lee_2020
3417,Tumor LUSC_mitotic2,Kim_Lee_2020_LUNG_T25,0,Kim_Lee_2020
3418,Tumor LUSC_mitotic2,Kim_Lee_2020_LUNG_T30,0,Kim_Lee_2020
3419,Tumor LUSC_mitotic2,Kim_Lee_2020_LUNG_T34,0,Kim_Lee_2020
3420,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6149v1_BT1A,0,Lambrechts_Thienpont_2018_6149v1
3421,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
3422,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
3423,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
3424,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6149v1_BT2B,0,Lambrechts_Thienpont_2018_6149v1
3425,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
3426,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6149v2_BT1295,0,Lambrechts_Thienpont_2018_6149v2
3427,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6149v2_BT1296,0,Lambrechts_Thienpont_2018_6149v2
3428,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6149v2_BT1297,0,Lambrechts_Thienpont_2018_6149v2
3429,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6149v2_BT1298,1,Lambrechts_Thienpont_2018_6149v2
3430,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6149v2_BT1299,0,Lambrechts_Thienpont_2018_6149v2
3431,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6149v2_BT1300,0,Lambrechts_Thienpont_2018_6149v2
3432,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6653_BT1375,0,Lambrechts_Thienpont_2018_6653
3433,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6653_BT1376,0,Lambrechts_Thienpont_2018_6653
3434,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6653_BT1377,0,Lambrechts_Thienpont_2018_6653
3435,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,0,Lambrechts_Thienpont_2018_6653
3436,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0,Lambrechts_Thienpont_2018_6653
3437,Tumor LUSC_mitotic2,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,0,Lambrechts_Thienpont_2018_6653
3438,Tumor LUSC_mitotic2,Laughney_Massague_2020_GSM3516662,0,Laughney_Massague_2020
3439,Tumor LUSC_mitotic2,Laughney_Massague_2020_GSM3516663,0,Laughney_Massague_2020
3440,Tumor LUSC_mitotic2,Laughney_Massague_2020_GSM3516667,0,Laughney_Massague_2020
3441,Tumor LUSC_mitotic2,Laughney_Massague_2020_GSM3516669,0,Laughney_Massague_2020
3442,Tumor LUSC_mitotic2,Laughney_Massague_2020_GSM3516670,0,Laughney_Massague_2020
3443,Tumor LUSC_mitotic2,Laughney_Massague_2020_GSM3516672,0,Laughney_Massague_2020
3444,Tumor LUSC_mitotic2,Laughney_Massague_2020_GSM3516674,0,Laughney_Massague_2020
3445,Tumor LUSC_mitotic2,Maynard_Bivona_2020_LT_S66,0,Maynard_Bivona_2020
3446,Tumor LUSC_mitotic2,UKIM-V-2_P4_tumor_primary,0,UKIM-V-2
3447,Tumor LUSC_mitotic2,UKIM-V-2_P5_tumor_primary,0,UKIM-V-2
3448,Tumor LUSC_mitotic2,UKIM-V-2_P6_tumor_primary,0,UKIM-V-2
3449,Tumor LUSC_mitotic2,UKIM-V-2_P8_tumor_primary,0,UKIM-V-2
3450,Tumor LUSC_mitotic2,UKIM-V-2_P9_tumor_primary,0,UKIM-V-2
3451,Tumor LUSC_mitotic2,UKIM-V-2_P10_tumor_primary,0,UKIM-V-2
3452,Tumor LUSC_mitotic2,UKIM-V-2_P13_tumor_primary,0,UKIM-V-2
3453,Tumor LUSC_mitotic2,UKIM-V-2_P14_tumor_primary,0,UKIM-V-2
3454,Tumor LUSC_mitotic2,UKIM-V-2_P16_tumor_primary,0,UKIM-V-2
3455,Tumor LUSC_mitotic2,UKIM-V-2_P17_tumor_primary,0,UKIM-V-2
3456,Tumor LUSC_mitotic2,UKIM-V_P1_tumor_primary,0,UKIM-V
3457,Tumor LUSC_mitotic2,UKIM-V_P2_tumor_primary,0,UKIM-V
3458,Tumor LUSC_mitotic2,UKIM-V_P3_tumor_primary,0,UKIM-V
3459,Tumor LUSC_mitotic2,Zilionis_Klein_2019_p1t1,0,Zilionis_Klein_2019
3460,Tumor LUSC_mitotic2,Zilionis_Klein_2019_p1t2,0,Zilionis_Klein_2019
3461,Tumor LUSC_mitotic2,Zilionis_Klein_2019_p1t3,0,Zilionis_Klein_2019
3462,Tumor LUSC_mitotic2,Zilionis_Klein_2019_p1t4,0,Zilionis_Klein_2019
3463,Tumor LUSC_mitotic2,Zilionis_Klein_2019_p4t1,0,Zilionis_Klein_2019
3464,Tumor LUSC_mitotic2,Zilionis_Klein_2019_p4t2,0,Zilionis_Klein_2019
3465,Tumor LUSC_mitotic2,Zilionis_Klein_2019_p4t3,0,Zilionis_Klein_2019
3466,Tumor LUSC_mitotic2,Zilionis_Klein_2019_p6t1,0,Zilionis_Klein_2019
3467,Tumor LUSC_mitotic2,Zilionis_Klein_2019_p6t2,0,Zilionis_Klein_2019
3468,Tumor cells LUAD,Chen_Zhang_2020_NSCLC-1,0,Chen_Zhang_2020
3469,Tumor cells LUAD,Chen_Zhang_2020_NSCLC-2,6,Chen_Zhang_2020
3470,Tumor cells LUAD,Chen_Zhang_2020_NSCLC-3,0,Chen_Zhang_2020
3471,Tumor cells LUAD,Chen_Zhang_2020_NSCLC-6,5,Chen_Zhang_2020
3472,Tumor cells LUAD,Chen_Zhang_2020_NSCLC-7,0,Chen_Zhang_2020
3473,Tumor cells LUAD,Chen_Zhang_2020_NSCLC-11,12,Chen_Zhang_2020
3474,Tumor cells LUAD,He_Fan_2021_LUAD1,77,He_Fan_2021
3475,Tumor cells LUAD,He_Fan_2021_LUAD2,3,He_Fan_2021
3476,Tumor cells LUAD,He_Fan_2021_LUAD3,0,He_Fan_2021
3477,Tumor cells LUAD,He_Fan_2021_LUAD4,30,He_Fan_2021
3478,Tumor cells LUAD,He_Fan_2021_LUAD5,2,He_Fan_2021
3479,Tumor cells LUAD,Kim_Lee_2020_LUNG_T06,0,Kim_Lee_2020
3480,Tumor cells LUAD,Kim_Lee_2020_LUNG_T08,0,Kim_Lee_2020
3481,Tumor cells LUAD,Kim_Lee_2020_LUNG_T09,1,Kim_Lee_2020
3482,Tumor cells LUAD,Kim_Lee_2020_LUNG_T18,0,Kim_Lee_2020
3483,Tumor cells LUAD,Kim_Lee_2020_LUNG_T19,7,Kim_Lee_2020
3484,Tumor cells LUAD,Kim_Lee_2020_LUNG_T20,0,Kim_Lee_2020
3485,Tumor cells LUAD,Kim_Lee_2020_LUNG_T25,2,Kim_Lee_2020
3486,Tumor cells LUAD,Kim_Lee_2020_LUNG_T30,2,Kim_Lee_2020
3487,Tumor cells LUAD,Kim_Lee_2020_LUNG_T34,115,Kim_Lee_2020
3488,Tumor cells LUAD,Lambrechts_Thienpont_2018_6149v1_BT1A,0,Lambrechts_Thienpont_2018_6149v1
3489,Tumor cells LUAD,Lambrechts_Thienpont_2018_6149v1_BT1B,0,Lambrechts_Thienpont_2018_6149v1
3490,Tumor cells LUAD,Lambrechts_Thienpont_2018_6149v1_BT1C,0,Lambrechts_Thienpont_2018_6149v1
3491,Tumor cells LUAD,Lambrechts_Thienpont_2018_6149v1_BT2A,0,Lambrechts_Thienpont_2018_6149v1
3492,Tumor cells LUAD,Lambrechts_Thienpont_2018_6149v1_BT2B,1,Lambrechts_Thienpont_2018_6149v1
3493,Tumor cells LUAD,Lambrechts_Thienpont_2018_6149v1_BT1249,0,Lambrechts_Thienpont_2018_6149v1
3494,Tumor cells LUAD,Lambrechts_Thienpont_2018_6149v2_BT1295,0,Lambrechts_Thienpont_2018_6149v2
