cell_type_tumor,sample,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1118_TTH,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1120_TTC,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1120_TTH,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1120_TTR,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1120_TTY,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1202_TTC,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1202_TTH,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1202_TTR,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1202_TTY,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1208_TTC,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1208_TTH,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1219_TTC,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1219_TTH,0
Tumor cells LUAD NE,Guo_Zhang_2018_P1219_TTY,0
Tumor cells LUAD NE,He_Fan_2021_LUAD1,0
Tumor cells LUAD NE,He_Fan_2021_LUAD2,0
Tumor cells LUAD NE,He_Fan_2021_LUAD3,0
Tumor cells LUAD NE,He_Fan_2021_LUAD4,0
Tumor cells LUAD NE,He_Fan_2021_LUAD5,0
Tumor cells LUAD NE,Kim_Lee_2020_LUNG_T06,0
Tumor cells LUAD NE,Kim_Lee_2020_LUNG_T08,0
Tumor cells LUAD NE,Kim_Lee_2020_LUNG_T09,0
Tumor cells LUAD NE,Kim_Lee_2020_LUNG_T18,0
Tumor cells LUAD NE,Kim_Lee_2020_LUNG_T19,0
Tumor cells LUAD NE,Kim_Lee_2020_LUNG_T20,0
Tumor cells LUAD NE,Kim_Lee_2020_LUNG_T25,0
Tumor cells LUAD NE,Kim_Lee_2020_LUNG_T30,0
Tumor cells LUAD NE,Kim_Lee_2020_LUNG_T34,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6149v1_BT1A,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6149v1_BT1B,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6149v1_BT1C,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6149v1_BT2A,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6149v1_BT2B,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6149v1_BT1249,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6149v2_BT1295,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6149v2_BT1296,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6149v2_BT1297,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6149v2_BT1298,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6149v2_BT1299,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6149v2_BT1300,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6653_BT1375,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6653_BT1376,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6653_BT1377,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0
Tumor cells LUAD NE,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,0
Tumor cells LUAD NE,Laughney_Massague_2020_GSM3516662,0
Tumor cells LUAD NE,Laughney_Massague_2020_GSM3516663,0
Tumor cells LUAD NE,Laughney_Massague_2020_GSM3516667,0
Tumor cells LUAD NE,Laughney_Massague_2020_GSM3516669,0
Tumor cells LUAD NE,Laughney_Massague_2020_GSM3516670,0
Tumor cells LUAD NE,Laughney_Massague_2020_GSM3516672,0
Tumor cells LUAD NE,Laughney_Massague_2020_GSM3516674,0
Tumor cells LUAD NE,Maynard_Bivona_2020_LT_S66,0
Tumor cells LUAD NE,UKIM-V-2_P4_tumor_primary,0
Tumor cells LUAD NE,UKIM-V-2_P5_tumor_primary,0
Tumor cells LUAD NE,UKIM-V-2_P6_tumor_primary,1
Tumor cells LUAD NE,UKIM-V-2_P8_tumor_primary,1
Tumor cells LUAD NE,UKIM-V-2_P9_tumor_primary,0
Tumor cells LUAD NE,UKIM-V-2_P10_tumor_primary,0
Tumor cells LUAD NE,UKIM-V-2_P13_tumor_primary,0
Tumor cells LUAD NE,UKIM-V-2_P14_tumor_primary,1
Tumor cells LUAD NE,UKIM-V-2_P16_tumor_primary,0
Tumor cells LUAD NE,UKIM-V-2_P17_tumor_primary,0
Tumor cells LUAD NE,UKIM-V_P1_tumor_primary,0
Tumor cells LUAD NE,UKIM-V_P2_tumor_primary,0
Tumor cells LUAD NE,UKIM-V_P3_tumor_primary,0
Tumor cells LUAD NE,Zilionis_Klein_2019_p1t1,0
Tumor cells LUAD NE,Zilionis_Klein_2019_p1t2,0
Tumor cells LUAD NE,Zilionis_Klein_2019_p1t3,1
Tumor cells LUAD NE,Zilionis_Klein_2019_p1t4,0
Tumor cells LUAD NE,Zilionis_Klein_2019_p4t1,0
Tumor cells LUAD NE,Zilionis_Klein_2019_p4t2,0
Tumor cells LUAD NE,Zilionis_Klein_2019_p4t3,0
Tumor cells LUAD NE,Zilionis_Klein_2019_p6t1,0
Tumor cells LUAD NE,Zilionis_Klein_2019_p6t2,0
Tumor cells LUAD mitotic,Chen_Zhang_2020_NSCLC-1,0
Tumor cells LUAD mitotic,Chen_Zhang_2020_NSCLC-2,2
Tumor cells LUAD mitotic,Chen_Zhang_2020_NSCLC-3,3
Tumor cells LUAD mitotic,Chen_Zhang_2020_NSCLC-6,14
Tumor cells LUAD mitotic,Chen_Zhang_2020_NSCLC-7,0
Tumor cells LUAD mitotic,Chen_Zhang_2020_NSCLC-11,5
Tumor cells LUAD mitotic,Guo_Zhang_2018_P0616A_TTC,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P0616A_TTH,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P0616A_TTR,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P0616A_TTY,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P0616P_TTC,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P0616P_TTH,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P0706_TTC,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P0706_TTH,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P0706_TTR,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P0706_TTY,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1010_TTC,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1010_TTH,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1010_TTR,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1010_TTY,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1118_TTC,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1118_TTH,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1120_TTC,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1120_TTH,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1120_TTR,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1120_TTY,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1202_TTC,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1202_TTH,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1202_TTR,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1202_TTY,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1208_TTC,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1208_TTH,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1219_TTC,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1219_TTH,0
Tumor cells LUAD mitotic,Guo_Zhang_2018_P1219_TTY,0
Tumor cells LUAD mitotic,He_Fan_2021_LUAD1,89
Tumor cells LUAD mitotic,He_Fan_2021_LUAD2,90
Tumor cells LUAD mitotic,He_Fan_2021_LUAD3,102
Tumor cells LUAD mitotic,He_Fan_2021_LUAD4,22
Tumor cells LUAD mitotic,He_Fan_2021_LUAD5,9
Tumor cells LUAD mitotic,Kim_Lee_2020_LUNG_T06,2
Tumor cells LUAD mitotic,Kim_Lee_2020_LUNG_T08,0
Tumor cells LUAD mitotic,Kim_Lee_2020_LUNG_T09,0
Tumor cells LUAD mitotic,Kim_Lee_2020_LUNG_T18,29
Tumor cells LUAD mitotic,Kim_Lee_2020_LUNG_T19,2
Tumor cells LUAD mitotic,Kim_Lee_2020_LUNG_T20,26
Tumor cells LUAD mitotic,Kim_Lee_2020_LUNG_T25,1
Tumor cells LUAD mitotic,Kim_Lee_2020_LUNG_T30,5
Tumor cells LUAD mitotic,Kim_Lee_2020_LUNG_T34,29
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6149v1_BT1A,1
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6149v1_BT1B,0
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6149v1_BT1C,0
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6149v1_BT2A,0
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6149v1_BT2B,1
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6149v1_BT1249,0
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6149v2_BT1295,3
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6149v2_BT1296,2
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6149v2_BT1297,5
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6149v2_BT1298,4
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6149v2_BT1299,0
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6149v2_BT1300,1
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6653_BT1375,7
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6653_BT1376,1
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6653_BT1377,0
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,1
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,4
Tumor cells LUAD mitotic,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,0
Tumor cells LUAD mitotic,Laughney_Massague_2020_GSM3516662,0
Tumor cells LUAD mitotic,Laughney_Massague_2020_GSM3516663,1
Tumor cells LUAD mitotic,Laughney_Massague_2020_GSM3516667,0
Tumor cells LUAD mitotic,Laughney_Massague_2020_GSM3516669,5
Tumor cells LUAD mitotic,Laughney_Massague_2020_GSM3516670,1
Tumor cells LUAD mitotic,Laughney_Massague_2020_GSM3516672,5
Tumor cells LUAD mitotic,Laughney_Massague_2020_GSM3516674,1
Tumor cells LUAD mitotic,Maynard_Bivona_2020_LT_S66,4
Tumor cells LUAD mitotic,UKIM-V-2_P4_tumor_primary,12
Tumor cells LUAD mitotic,UKIM-V-2_P5_tumor_primary,6
Tumor cells LUAD mitotic,UKIM-V-2_P6_tumor_primary,0
Tumor cells LUAD mitotic,UKIM-V-2_P8_tumor_primary,0
Tumor cells LUAD mitotic,UKIM-V-2_P9_tumor_primary,24
Tumor cells LUAD mitotic,UKIM-V-2_P10_tumor_primary,26
Tumor cells LUAD mitotic,UKIM-V-2_P13_tumor_primary,0
Tumor cells LUAD mitotic,UKIM-V-2_P14_tumor_primary,9
Tumor cells LUAD mitotic,UKIM-V-2_P16_tumor_primary,13
Tumor cells LUAD mitotic,UKIM-V-2_P17_tumor_primary,0
Tumor cells LUAD mitotic,UKIM-V_P1_tumor_primary,0
Tumor cells LUAD mitotic,UKIM-V_P2_tumor_primary,129
Tumor cells LUAD mitotic,UKIM-V_P3_tumor_primary,10
Tumor cells LUAD mitotic,Zilionis_Klein_2019_p1t1,1
Tumor cells LUAD mitotic,Zilionis_Klein_2019_p1t2,0
Tumor cells LUAD mitotic,Zilionis_Klein_2019_p1t3,0
Tumor cells LUAD mitotic,Zilionis_Klein_2019_p1t4,0
Tumor cells LUAD mitotic,Zilionis_Klein_2019_p4t1,1
Tumor cells LUAD mitotic,Zilionis_Klein_2019_p4t2,2
Tumor cells LUAD mitotic,Zilionis_Klein_2019_p4t3,6
Tumor cells LUAD mitotic,Zilionis_Klein_2019_p6t1,0
Tumor cells LUAD mitotic,Zilionis_Klein_2019_p6t2,0
Tumor cells LUSC,Chen_Zhang_2020_NSCLC-1,0
Tumor cells LUSC,Chen_Zhang_2020_NSCLC-2,0
Tumor cells LUSC,Chen_Zhang_2020_NSCLC-3,1
Tumor cells LUSC,Chen_Zhang_2020_NSCLC-6,19
Tumor cells LUSC,Chen_Zhang_2020_NSCLC-7,21
Tumor cells LUSC,Chen_Zhang_2020_NSCLC-11,41
Tumor cells LUSC,Guo_Zhang_2018_P0616A_TTC,0
Tumor cells LUSC,Guo_Zhang_2018_P0616A_TTH,0
Tumor cells LUSC,Guo_Zhang_2018_P0616A_TTR,0
Tumor cells LUSC,Guo_Zhang_2018_P0616A_TTY,0
Tumor cells LUSC,Guo_Zhang_2018_P0616P_TTC,0
Tumor cells LUSC,Guo_Zhang_2018_P0616P_TTH,0
Tumor cells LUSC,Guo_Zhang_2018_P0706_TTC,0
Tumor cells LUSC,Guo_Zhang_2018_P0706_TTH,0
Tumor cells LUSC,Guo_Zhang_2018_P0706_TTR,0
Tumor cells LUSC,Guo_Zhang_2018_P0706_TTY,0
Tumor cells LUSC,Guo_Zhang_2018_P1010_TTC,0
Tumor cells LUSC,Guo_Zhang_2018_P1010_TTH,0
Tumor cells LUSC,Guo_Zhang_2018_P1010_TTR,0
Tumor cells LUSC,Guo_Zhang_2018_P1010_TTY,0
Tumor cells LUSC,Guo_Zhang_2018_P1118_TTC,0
Tumor cells LUSC,Guo_Zhang_2018_P1118_TTH,0
Tumor cells LUSC,Guo_Zhang_2018_P1120_TTC,0
Tumor cells LUSC,Guo_Zhang_2018_P1120_TTH,0
Tumor cells LUSC,Guo_Zhang_2018_P1120_TTR,0
Tumor cells LUSC,Guo_Zhang_2018_P1120_TTY,0
Tumor cells LUSC,Guo_Zhang_2018_P1202_TTC,0
Tumor cells LUSC,Guo_Zhang_2018_P1202_TTH,0
Tumor cells LUSC,Guo_Zhang_2018_P1202_TTR,0
Tumor cells LUSC,Guo_Zhang_2018_P1202_TTY,0
Tumor cells LUSC,Guo_Zhang_2018_P1208_TTC,0
Tumor cells LUSC,Guo_Zhang_2018_P1208_TTH,0
Tumor cells LUSC,Guo_Zhang_2018_P1219_TTC,0
Tumor cells LUSC,Guo_Zhang_2018_P1219_TTH,0
Tumor cells LUSC,Guo_Zhang_2018_P1219_TTY,0
Tumor cells LUSC,He_Fan_2021_LUAD1,13
Tumor cells LUSC,He_Fan_2021_LUAD2,9
Tumor cells LUSC,He_Fan_2021_LUAD3,3
Tumor cells LUSC,He_Fan_2021_LUAD4,3
Tumor cells LUSC,He_Fan_2021_LUAD5,0
Tumor cells LUSC,Kim_Lee_2020_LUNG_T06,0
Tumor cells LUSC,Kim_Lee_2020_LUNG_T08,0
Tumor cells LUSC,Kim_Lee_2020_LUNG_T09,0
Tumor cells LUSC,Kim_Lee_2020_LUNG_T18,10
Tumor cells LUSC,Kim_Lee_2020_LUNG_T19,0
Tumor cells LUSC,Kim_Lee_2020_LUNG_T20,0
Tumor cells LUSC,Kim_Lee_2020_LUNG_T25,0
Tumor cells LUSC,Kim_Lee_2020_LUNG_T30,1
Tumor cells LUSC,Kim_Lee_2020_LUNG_T34,0
Tumor cells LUSC,Lambrechts_Thienpont_2018_6149v1_BT1A,9
Tumor cells LUSC,Lambrechts_Thienpont_2018_6149v1_BT1B,6
Tumor cells LUSC,Lambrechts_Thienpont_2018_6149v1_BT1C,6
Tumor cells LUSC,Lambrechts_Thienpont_2018_6149v1_BT2A,7
Tumor cells LUSC,Lambrechts_Thienpont_2018_6149v1_BT2B,20
Tumor cells LUSC,Lambrechts_Thienpont_2018_6149v1_BT1249,0
Tumor cells LUSC,Lambrechts_Thienpont_2018_6149v2_BT1295,3
Tumor cells LUSC,Lambrechts_Thienpont_2018_6149v2_BT1296,12
Tumor cells LUSC,Lambrechts_Thienpont_2018_6149v2_BT1297,15
Tumor cells LUSC,Lambrechts_Thienpont_2018_6149v2_BT1298,34
Tumor cells LUSC,Lambrechts_Thienpont_2018_6149v2_BT1299,9
Tumor cells LUSC,Lambrechts_Thienpont_2018_6149v2_BT1300,114
Tumor cells LUSC,Lambrechts_Thienpont_2018_6653_BT1375,1
Tumor cells LUSC,Lambrechts_Thienpont_2018_6653_BT1376,2
Tumor cells LUSC,Lambrechts_Thienpont_2018_6653_BT1377,1
Tumor cells LUSC,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,5
Tumor cells LUSC,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,6
Tumor cells LUSC,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,9
Tumor cells LUSC,Laughney_Massague_2020_GSM3516662,0
Tumor cells LUSC,Laughney_Massague_2020_GSM3516663,0
Tumor cells LUSC,Laughney_Massague_2020_GSM3516667,0
Tumor cells LUSC,Laughney_Massague_2020_GSM3516669,6
Tumor cells LUSC,Laughney_Massague_2020_GSM3516670,4
Tumor cells LUSC,Laughney_Massague_2020_GSM3516672,7
Tumor cells LUSC,Laughney_Massague_2020_GSM3516674,0
Tumor cells LUSC,Maynard_Bivona_2020_LT_S66,0
Tumor cells LUSC,UKIM-V-2_P4_tumor_primary,2
Tumor cells LUSC,UKIM-V-2_P5_tumor_primary,1
Tumor cells LUSC,UKIM-V-2_P6_tumor_primary,19
Tumor cells LUSC,UKIM-V-2_P8_tumor_primary,3
Tumor cells LUSC,UKIM-V-2_P9_tumor_primary,7
Tumor cells LUSC,UKIM-V-2_P10_tumor_primary,0
Tumor cells LUSC,UKIM-V-2_P13_tumor_primary,0
Tumor cells LUSC,UKIM-V-2_P14_tumor_primary,16
Tumor cells LUSC,UKIM-V-2_P16_tumor_primary,1
Tumor cells LUSC,UKIM-V-2_P17_tumor_primary,1
Tumor cells LUSC,UKIM-V_P1_tumor_primary,2
Tumor cells LUSC,UKIM-V_P2_tumor_primary,164
Tumor cells LUSC,UKIM-V_P3_tumor_primary,6
Tumor cells LUSC,Zilionis_Klein_2019_p1t1,166
Tumor cells LUSC,Zilionis_Klein_2019_p1t2,180
Tumor cells LUSC,Zilionis_Klein_2019_p1t3,82
Tumor cells LUSC,Zilionis_Klein_2019_p1t4,102
Tumor cells LUSC,Zilionis_Klein_2019_p4t1,0
Tumor cells LUSC,Zilionis_Klein_2019_p4t2,0
Tumor cells LUSC,Zilionis_Klein_2019_p4t3,0
Tumor cells LUSC,Zilionis_Klein_2019_p6t1,0
Tumor cells LUSC,Zilionis_Klein_2019_p6t2,0
Tumor cells LUSC mitotic,Chen_Zhang_2020_NSCLC-1,0
Tumor cells LUSC mitotic,Chen_Zhang_2020_NSCLC-2,1
Tumor cells LUSC mitotic,Chen_Zhang_2020_NSCLC-3,0
Tumor cells LUSC mitotic,Chen_Zhang_2020_NSCLC-6,13
Tumor cells LUSC mitotic,Chen_Zhang_2020_NSCLC-7,14
Tumor cells LUSC mitotic,Chen_Zhang_2020_NSCLC-11,50
Tumor cells LUSC mitotic,Guo_Zhang_2018_P0616A_TTC,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P0616A_TTH,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P0616A_TTR,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P0616A_TTY,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P0616P_TTC,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P0616P_TTH,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P0706_TTC,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P0706_TTH,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P0706_TTR,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P0706_TTY,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1010_TTC,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1010_TTH,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1010_TTR,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1010_TTY,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1118_TTC,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1118_TTH,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1120_TTC,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1120_TTH,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1120_TTR,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1120_TTY,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1202_TTC,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1202_TTH,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1202_TTR,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1202_TTY,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1208_TTC,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1208_TTH,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1219_TTC,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1219_TTH,0
Tumor cells LUSC mitotic,Guo_Zhang_2018_P1219_TTY,0
Tumor cells LUSC mitotic,He_Fan_2021_LUAD1,83
Tumor cells LUSC mitotic,He_Fan_2021_LUAD2,8
Tumor cells LUSC mitotic,He_Fan_2021_LUAD3,0
Tumor cells LUSC mitotic,He_Fan_2021_LUAD4,0
Tumor cells LUSC mitotic,He_Fan_2021_LUAD5,4
Tumor cells LUSC mitotic,Kim_Lee_2020_LUNG_T06,0
Tumor cells LUSC mitotic,Kim_Lee_2020_LUNG_T08,0
Tumor cells LUSC mitotic,Kim_Lee_2020_LUNG_T09,0
Tumor cells LUSC mitotic,Kim_Lee_2020_LUNG_T18,27
Tumor cells LUSC mitotic,Kim_Lee_2020_LUNG_T19,1
Tumor cells LUSC mitotic,Kim_Lee_2020_LUNG_T20,0
Tumor cells LUSC mitotic,Kim_Lee_2020_LUNG_T25,0
Tumor cells LUSC mitotic,Kim_Lee_2020_LUNG_T30,0
Tumor cells LUSC mitotic,Kim_Lee_2020_LUNG_T34,0
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6149v1_BT1A,2
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6149v1_BT1B,5
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6149v1_BT1C,2
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6149v1_BT2A,9
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6149v1_BT2B,12
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6149v1_BT1249,3
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6149v2_BT1295,7
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6149v2_BT1296,29
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6149v2_BT1297,29
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6149v2_BT1298,27
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6149v2_BT1299,12
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6149v2_BT1300,99
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6653_BT1375,6
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6653_BT1376,11
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6653_BT1377,3
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,4
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,5
Tumor cells LUSC mitotic,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,3
Tumor cells LUSC mitotic,Laughney_Massague_2020_GSM3516662,0
Tumor cells LUSC mitotic,Laughney_Massague_2020_GSM3516663,0
Tumor cells LUSC mitotic,Laughney_Massague_2020_GSM3516667,0
Tumor cells LUSC mitotic,Laughney_Massague_2020_GSM3516669,12
Tumor cells LUSC mitotic,Laughney_Massague_2020_GSM3516670,1
Tumor cells LUSC mitotic,Laughney_Massague_2020_GSM3516672,1
Tumor cells LUSC mitotic,Laughney_Massague_2020_GSM3516674,0
Tumor cells LUSC mitotic,Maynard_Bivona_2020_LT_S66,0
Tumor cells LUSC mitotic,UKIM-V-2_P4_tumor_primary,0
Tumor cells LUSC mitotic,UKIM-V-2_P5_tumor_primary,0
Tumor cells LUSC mitotic,UKIM-V-2_P6_tumor_primary,33
Tumor cells LUSC mitotic,UKIM-V-2_P8_tumor_primary,11
Tumor cells LUSC mitotic,UKIM-V-2_P9_tumor_primary,6
Tumor cells LUSC mitotic,UKIM-V-2_P10_tumor_primary,1
Tumor cells LUSC mitotic,UKIM-V-2_P13_tumor_primary,0
Tumor cells LUSC mitotic,UKIM-V-2_P14_tumor_primary,4
Tumor cells LUSC mitotic,UKIM-V-2_P16_tumor_primary,0
Tumor cells LUSC mitotic,UKIM-V-2_P17_tumor_primary,0
Tumor cells LUSC mitotic,UKIM-V_P1_tumor_primary,0
Tumor cells LUSC mitotic,UKIM-V_P2_tumor_primary,157
Tumor cells LUSC mitotic,UKIM-V_P3_tumor_primary,1
Tumor cells LUSC mitotic,Zilionis_Klein_2019_p1t1,50
Tumor cells LUSC mitotic,Zilionis_Klein_2019_p1t2,63
Tumor cells LUSC mitotic,Zilionis_Klein_2019_p1t3,43
Tumor cells LUSC mitotic,Zilionis_Klein_2019_p1t4,31
Tumor cells LUSC mitotic,Zilionis_Klein_2019_p4t1,0
Tumor cells LUSC mitotic,Zilionis_Klein_2019_p4t2,0
Tumor cells LUSC mitotic,Zilionis_Klein_2019_p4t3,1
Tumor cells LUSC mitotic,Zilionis_Klein_2019_p6t1,0
Tumor cells LUSC mitotic,Zilionis_Klein_2019_p6t2,0
Tumor cells NSCLC mixed,Chen_Zhang_2020_NSCLC-1,0
Tumor cells NSCLC mixed,Chen_Zhang_2020_NSCLC-2,0
Tumor cells NSCLC mixed,Chen_Zhang_2020_NSCLC-3,0
Tumor cells NSCLC mixed,Chen_Zhang_2020_NSCLC-6,0
Tumor cells NSCLC mixed,Chen_Zhang_2020_NSCLC-7,0
Tumor cells NSCLC mixed,Chen_Zhang_2020_NSCLC-11,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P0616A_TTC,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P0616A_TTH,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P0616A_TTR,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P0616A_TTY,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P0616P_TTC,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P0616P_TTH,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P0706_TTC,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P0706_TTH,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P0706_TTR,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P0706_TTY,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1010_TTC,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1010_TTH,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1010_TTR,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1010_TTY,0
Tumor cells NSCLC mixed,Guo_Zhang_2018_P1118_TTC,0
